role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,334,144,0.0001365,eval
external,gpt-4.1-2025-04-14,208,585,0.005096,eval
judge,gpt-5-2025-08-07,262,512,0.0054475,eval:judge
solver,gpt-4o-mini-2024-07-18,140,19,3.24e-05,eval
judge,gpt-5-2025-08-07,371,512,0.00558375,eval:judge
solver,gpt-4o-mini-2024-07-18,382,159,0.0001527,eval
solver,gpt-4o-mini-2024-07-18,902,769,0.0005966999999999999,eval
external,gpt-4.1-2025-04-14,56,111,0.001,eval
solver,gpt-4o-mini-2024-07-18,1055,546,0.00048584999999999996,eval
solver,gpt-4o-mini-2024-07-18,274,100,0.00010109999999999999,eval
external,gpt-4.1-2025-04-14,196,89,0.001104,eval
judge,gpt-5-2025-08-07,1009,144,0.00270125,eval:judge
solver,gpt-4o-mini-2024-07-18,148,18,3.3e-05,eval
solver,gpt-4o-mini-2024-07-18,633,255,0.00024795,eval
judge,gpt-5-2025-08-07,1645,512,0.00717625,eval:judge
external,gpt-4.1-2025-04-14,55,135,0.00119,eval
solver,gpt-4o-mini-2024-07-18,271,116,0.00011025,eval
judge,gpt-5-2025-08-07,311,512,0.00550875,eval:judge
solver,gpt-4o-mini-2024-07-18,304,143,0.0001314,eval
external,gpt-4.1-2025-04-14,153,181,0.001754,eval
judge,gpt-5-2025-08-07,1002,512,0.0063725,eval:judge
solver,gpt-4o-mini-2024-07-18,374,270,0.0002181,eval
solver,gpt-4o-mini-2024-07-18,571,162,0.00018285,eval
solver,gpt-4o-mini-2024-07-18,174,48,5.489999999999999e-05,eval
external,gpt-4.1-2025-04-14,307,345,0.003374,eval
judge,gpt-5-2025-08-07,356,512,0.005565,eval:judge
external,gpt-4.1-2025-04-14,85,43,0.000514,eval
solver,gpt-4o-mini,0,0,0.0,eval
solver,gpt-4o-mini-2024-07-18,271,44,6.705e-05,eval
solver,gpt-4o-mini-2024-07-18,199,79,7.725e-05,eval
judge,gpt-5-2025-08-07,617,336,0.00413125,eval:judge
solver,gpt-4o-mini-2024-07-18,992,292,0.000324,eval
solver,gpt-4o-mini,0,0,0.0,eval
external,gpt-4.1-2025-04-14,116,134,0.001304,eval
solver,gpt-4o-mini-2024-07-18,263,106,0.00010304999999999998,eval
judge,gpt-5-2025-08-07,447,512,0.00567875,eval:judge
solver,gpt-4o-mini-2024-07-18,416,93,0.00011819999999999999,eval
external,gpt-4.1-2025-04-14,143,218,0.00203,eval
solver,gpt-4o-mini-2024-07-18,400,189,0.00017339999999999999,eval
judge,gpt-5-2025-08-07,935,512,0.00628875,eval:judge
solver,gpt-4o-mini-2024-07-18,590,189,0.00020189999999999997,eval
solver,gpt-4o-mini-2024-07-18,271,168,0.00014145,eval
judge,gpt-5-2025-08-07,416,464,0.00516,eval:judge
external,gpt-4.1-2025-04-14,226,230,0.002292,eval
solver,gpt-4o-mini-2024-07-18,824,207,0.0002478,eval
judge,gpt-5-2025-08-07,623,336,0.00413875,eval:judge
external,gpt-4.1-2025-04-14,205,247,0.002386,eval
solver,gpt-4o-mini-2024-07-18,691,170,0.00020564999999999998,eval
judge,gpt-5-2025-08-07,912,512,0.00626,eval:judge
judge,gpt-5-2025-08-07,646,512,0.0059275,eval:judge
solver,gpt-4o-mini-2024-07-18,206,65,6.99e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,1467,62,0.00025725,reflect:baseline
solver,gpt-4o-mini-2024-07-18,178,35,4.77e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,243,168,0.00013725,reflect:baseline
external,gpt-4.1-2025-04-14,72,37,0.00044,reflect:baseline
external,gpt-4.1-2025-04-14,205,209,0.002082,reflect:baseline
solver,gpt-4o-mini-2024-07-18,255,48,6.705e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,624,170,0.00019559999999999998,reflect:baseline
external,gpt-4.1-2025-04-14,102,474,0.003996,reflect:baseline
external,gpt-4.1-2025-04-14,99,649,0.00539,reflect:baseline
judge,gpt-5-2025-08-07,641,512,0.00592125,reflect:baseline:judge
judge,gpt-5-2025-08-07,297,512,0.00549125,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,198,56,6.33e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,749,494,0.00040875,reflect:baseline
external,gpt-4.1-2025-04-14,93,89,0.000898,reflect:baseline
solver,gpt-4o-mini-2024-07-18,347,81,0.00010065000000000001,reflect:baseline
solver,gpt-4o-mini-2024-07-18,2246,564,0.0006753,reflect:baseline
judge,gpt-5-2025-08-07,1423,512,0.00689875,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,2181,1277,0.0010933499999999999,reflect:baseline
judge,gpt-5-2025-08-07,384,336,0.00384,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,411,260,0.00021765,reflect:baseline
solver,gpt-4o-mini-2024-07-18,338,145,0.00013769999999999999,reflect:baseline
external,gpt-4.1-2025-04-14,601,747,0.007178,reflect:baseline
external,gpt-4.1-2025-04-14,297,259,0.002666,reflect:baseline
external,gpt-4.1-2025-04-14,182,201,0.001972,reflect:baseline
judge,gpt-5-2025-08-07,3944,512,0.01005,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,933,257,0.00029414999999999997,reflect:baseline
solver,gpt-4o-mini-2024-07-18,175,95,8.325e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,687,221,0.00023564999999999998,reflect:baseline
solver,gpt-4o-mini-2024-07-18,3560,730,0.000972,reflect:baseline
external,gpt-4.1-2025-04-14,132,143,0.001408,reflect:baseline
judge,gpt-5-2025-08-07,925,512,0.00627625,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,417,104,0.00012495,reflect:baseline
solver,gpt-4o-mini-2024-07-18,161,61,6.075e-05,reflect:baseline
judge,gpt-5-2025-08-07,948,512,0.006305,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,336,27,6.659999999999999e-05,reflect:baseline
judge,gpt-5-2025-08-07,3336,512,0.00929,reflect:baseline:judge
external,gpt-4.1-2025-04-14,64,103,0.000952,reflect:baseline
judge,gpt-5-2025-08-07,507,512,0.00575375,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,469,94,0.00012675,reflect:baseline
solver,gpt-4o-mini-2024-07-18,263,66,7.905e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,767,546,0.00044265,reflect:baseline
judge,gpt-5-2025-08-07,533,272,0.00338625,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,687,47,0.00013125,reflect:baseline
external,gpt-4.1-2025-04-14,98,961,0.007884,reflect:baseline
external,gpt-4.1-2025-04-14,583,545,0.005526,reflect:baseline
external,gpt-4.1-2025-04-14,103,518,0.00435,reflect:baseline
solver,gpt-4o-mini-2024-07-18,1186,967,0.0007580999999999999,reflect:baseline
external,gpt-4.1-2025-04-14,84,644,0.00532,reflect:baseline
solver,gpt-4o-mini-2024-07-18,850,495,0.0004245,reflect:baseline
solver,gpt-4o-mini-2024-07-18,1861,601,0.00063975,reflect:baseline
solver,gpt-4o-mini-2024-07-18,1381,637,0.00058935,reflect:baseline
judge,gpt-5-2025-08-07,1143,512,0.00654875,reflect:baseline:judge
judge,gpt-5-2025-08-07,1873,464,0.00698125,reflect:baseline:judge
judge,gpt-5-2025-08-07,2082,512,0.0077225,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,313,131,0.00012555,reflect:baseline
solver,gpt-4o-mini-2024-07-18,186,70,6.99e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,698,123,0.0001785,reflect:baseline
external,gpt-4.1-2025-04-14,107,79,0.000846,reflect:baseline
solver,gpt-4o-mini-2024-07-18,340,77,9.719999999999999e-05,reflect:baseline
external,gpt-4.1-2025-04-14,160,349,0.003112,reflect:baseline
judge,gpt-5-2025-08-07,2093,512,0.00773625,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,145,20,3.375e-05,reflect:baseline
external,gpt-4.1-2025-04-14,57,116,0.001042,reflect:baseline
judge,gpt-5-2025-08-07,352,512,0.00556,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,1174,360,0.00039210000000000004,reflect:baseline
external,gpt-4.1-2025-04-14,168,731,0.006184,reflect:baseline
solver,gpt-4o-mini-2024-07-18,285,22,5.5950000000000005e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,237,73,7.934999999999999e-05,reflect:baseline
judge,gpt-5-2025-08-07,164,208,0.002285,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,151,26,3.825e-05,reflect:baseline
external,gpt-4.1-2025-04-14,110,220,0.00198,reflect:baseline
judge,gpt-5-2025-08-07,1511,512,0.00700875,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,534,193,0.00019589999999999996,reflect:baseline
solver,gpt-4o-mini-2024-07-18,1179,740,0.00062085,reflect:baseline
external,gpt-4.1-2025-04-14,63,182,0.001582,reflect:baseline
solver,gpt-4o-mini-2024-07-18,402,47,8.85e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,363,195,0.00017145,reflect:baseline
judge,gpt-5-2025-08-07,517,512,0.00576625,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,168,43,5.1e-05,reflect:baseline
judge,gpt-5-2025-08-07,1518,512,0.0070175,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,157,32,4.275e-05,reflect:baseline
external,gpt-4.1-2025-04-14,69,33,0.000402,reflect:baseline
external,gpt-4.1-2025-04-14,80,233,0.002024,reflect:baseline
judge,gpt-5-2025-08-07,837,400,0.00504625,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,225,31,5.234999999999999e-05,reflect:baseline
external,gpt-4.1-2025-04-14,84,749,0.00616,reflect:baseline
solver,gpt-4o-mini-2024-07-18,158,37,4.59e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,447,218,0.00019784999999999996,reflect:baseline
judge,gpt-5-2025-08-07,201,208,0.00233125,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,283,131,0.00012104999999999999,reflect:baseline
external,gpt-4.1-2025-04-14,168,189,0.001848,reflect:baseline
solver,gpt-4o-mini-2024-07-18,1202,728,0.0006171,reflect:baseline
judge,gpt-5-2025-08-07,441,512,0.00567125,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,607,142,0.00017625,reflect:baseline
solver,gpt-4o-mini-2024-07-18,477,309,0.00025695,reflect:baseline
external,gpt-4.1-2025-04-14,74,840,0.006868,reflect:baseline
judge,gpt-5-2025-08-07,699,512,0.00599375,reflect:baseline:judge
judge,gpt-5-2025-08-07,1431,512,0.00690875,reflect:baseline:judge
solver,gpt-4o-mini,0,0,0.0,reflect:baseline
solver,gpt-4o-mini-2024-07-18,290,44,6.99e-05,reflect:baseline
external,gpt-4.1-2025-04-14,346,423,0.004076,reflect:baseline
solver,gpt-4o-mini-2024-07-18,208,78,7.8e-05,reflect:baseline
external,gpt-4.1-2025-04-14,115,113,0.001134,reflect:baseline
external,gpt-4.1-2025-04-14,81,133,0.001226,reflect:baseline
solver,gpt-4o-mini-2024-07-18,1212,371,0.00040439999999999996,reflect:baseline
solver,gpt-4o-mini-2024-07-18,402,100,0.0001203,reflect:baseline
solver,gpt-4o-mini-2024-07-18,1039,822,0.00064905,reflect:baseline
solver,gpt-4o-mini-2024-07-18,471,173,0.00017444999999999998,reflect:baseline
judge,gpt-5-2025-08-07,1161,512,0.00657125,reflect:baseline:judge
judge,gpt-5-2025-08-07,445,512,0.00567625,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,179,47,5.5049999999999996e-05,reflect:baseline
judge,gpt-5-2025-08-07,2425,512,0.00815125,reflect:baseline:judge
judge,gpt-5-2025-08-07,575,512,0.00583875,reflect:baseline:judge
external,gpt-4.1-2025-04-14,84,99,0.00096,reflect:baseline
solver,gpt-4o-mini-2024-07-18,328,85,0.00010019999999999998,reflect:baseline
judge,gpt-5-2025-08-07,273,512,0.00546125,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,158,26,3.93e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,187,43,5.385e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,319,180,0.00015585,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,398,171,0.0001623,reflect:baseline-val
external,gpt-4.1-2025-04-14,63,284,0.002398,reflect:baseline-val
external,gpt-4.1-2025-04-14,80,289,0.002472,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,472,247,0.000219,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,523,294,0.00025485000000000004,reflect:baseline-val
judge,gpt-5-2025-08-07,474,512,0.0057125,reflect:baseline-val:judge
judge,gpt-5-2025-08-07,759,464,0.00558875,reflect:baseline-val:judge
external,gpt-4.1-2025-04-14,217,980,0.008274,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,160,37,4.6200000000000005e-05,reflect:baseline-val
external,gpt-4.1-2025-04-14,208,1236,0.010304,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,430,231,0.0002031,reflect:baseline-val
external,gpt-4.1-2025-04-14,74,356,0.002996,reflect:baseline-val
external,gpt-4.1-2025-04-14,268,775,0.006736,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,557,321,0.00027614999999999996,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,1482,980,0.0008102999999999999,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,1808,1224,0.0010056,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,1439,728,0.00065265,reflect:baseline-val
judge,gpt-5-2025-08-07,2230,512,0.0079075,reflect:baseline-val:judge
judge,gpt-5-2025-08-07,764,512,0.006075,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,147,27,3.825e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,283,143,0.00012825,reflect:baseline-val
judge,gpt-5-2025-08-07,2241,512,0.00792125,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,163,26,4.005e-05,reflect:baseline-val
judge,gpt-5-2025-08-07,1253,512,0.00668625,reflect:baseline-val:judge
external,gpt-4.1-2025-04-14,180,141,0.001488,reflect:baseline-val
external,gpt-4.1-2025-04-14,63,57,0.000582,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,138,14,2.9100000000000003e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,573,115,0.00015495,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,250,29,5.49e-05,reflect:baseline-val
external,gpt-4.1-2025-04-14,51,71,0.00067,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,226,91,8.85e-05,reflect:baseline-val
external,gpt-4.1-2025-04-14,64,484,0.004,reflect:baseline-val
judge,gpt-5-2025-08-07,215,272,0.00298875,reflect:baseline-val:judge
judge,gpt-5-2025-08-07,273,208,0.00242125,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,160,34,4.44e-05,reflect:baseline-val
judge,gpt-5-2025-08-07,508,453,0.005165,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,661,462,0.00037634999999999996,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,170,42,5.0700000000000006e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,466,119,0.0001413,reflect:baseline-val
external,gpt-4.1-2025-04-14,71,207,0.001798,reflect:baseline-val
external,gpt-4.1-2025-04-14,79,76,0.000766,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,292,58,7.86e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,404,162,0.00015780000000000001,reflect:baseline-val
judge,gpt-5-2025-08-07,1284,512,0.006725,reflect:baseline-val:judge
external,gpt-4.1-2025-04-14,156,1060,0.008792,reflect:baseline-val
judge,gpt-5-2025-08-07,232,272,0.00301,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,319,104,0.00011025,reflect:baseline-val
judge,gpt-5-2025-08-07,362,442,0.0048725,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,343,175,0.00015644999999999998,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,176,50,5.6399999999999995e-05,reflect:baseline-val
external,gpt-4.1,0,0,0.0,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,427,262,0.00022125,reflect:baseline-val
external,gpt-4.1-2025-04-14,212,196,0.001992,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,1649,877,0.0007735499999999999,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,717,204,0.00022994999999999998,reflect:baseline-val
external,gpt-4.1-2025-04-14,87,1257,0.01023,reflect:baseline-val
judge,gpt-5-2025-08-07,655,512,0.00593875,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,139,30,3.8849999999999996e-05,reflect:baseline-val
judge,gpt-5-2025-08-07,2175,512,0.00783875,reflect:baseline-val:judge
judge,gpt-5-2025-08-07,747,512,0.00605375,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,317,64,8.594999999999999e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,162,32,4.35e-05,reflect:baseline-val
external,gpt-4.1-2025-04-14,67,334,0.002806,reflect:baseline-val
external,gpt-4.1-2025-04-14,69,168,0.001482,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,507,335,0.00027705,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,367,168,0.00015585,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,1487,1261,0.0009796499999999999,reflect:baseline-val
judge,gpt-5-2025-08-07,620,400,0.004775,reflect:baseline-val:judge
external,gpt-4.1-2025-04-14,101,788,0.006506,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,266,79,8.73e-05,reflect:baseline-val
judge,gpt-5-2025-08-07,410,512,0.0056325,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,199,88,8.264999999999999e-05,reflect:baseline-val
judge,gpt-5-2025-08-07,2321,512,0.00802125,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,188,35,4.92e-05,reflect:baseline-val
external,gpt-4.1-2025-04-14,125,134,0.001322,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,424,88,0.0001164,reflect:baseline-val
external,gpt-4.1-2025-04-14,72,85,0.000824,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,312,84,9.719999999999999e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,1173,741,0.00062055,reflect:baseline-val
judge,gpt-5-2025-08-07,467,512,0.00570375,reflect:baseline-val:judge
external,gpt-4.1-2025-04-14,116,1168,0.009576,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,230,94,9.09e-05,reflect:baseline-val
judge,gpt-5-2025-08-07,321,512,0.00552125,reflect:baseline-val:judge
judge,gpt-5-2025-08-07,1560,512,0.00707,reflect:baseline-val:judge
external,gpt-4.1-2025-04-14,131,85,0.000942,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,170,37,4.77e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,294,162,0.00014130000000000002,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,412,91,0.00011640000000000001,reflect:baseline-val
external,gpt-4.1-2025-04-14,199,212,0.002094,reflect:baseline-val
external,gpt-4.1-2025-04-14,74,140,0.001268,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,350,141,0.0001371,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,671,261,0.00025725,reflect:baseline-val
judge,gpt-5-2025-08-07,473,512,0.00571125,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,1517,1146,0.00091515,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,330,127,0.0001257,reflect:baseline-val
judge,gpt-5-2025-08-07,741,512,0.00604625,reflect:baseline-val:judge
judge,gpt-5-2025-08-07,493,512,0.00573625,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,171,43,5.1450000000000004e-05,reflect:baseline-val
judge,gpt-5-2025-08-07,1877,512,0.00746625,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,359,123,0.00012765,reflect:baseline-val
external,gpt-4.1-2025-04-14,80,96,0.000928,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,337,124,0.00012495,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,314,84,9.75e-05,reflect:baseline-val
external,gpt-4.1-2025-04-14,161,221,0.00209,reflect:baseline-val
external,gpt-4.1-2025-04-14,164,602,0.005144,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,685,186,0.00021435,reflect:baseline-val
judge,gpt-5-2025-08-07,304,512,0.0055,reflect:baseline-val:judge
external,gpt-4.1-2025-04-14,160,670,0.00568,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,176,50,5.6399999999999995e-05,reflect:baseline-val
