role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4.1-mini-2025-04-14,213,399,0.0007236000000000001,eval
solver,gpt-4.1-mini-2025-04-14,251,456,0.00083,eval
solver,gpt-4.1-mini-2025-04-14,238,711,0.0012328000000000003,eval
solver,gpt-4.1-mini-2025-04-14,312,790,0.0013888,eval
solver,gpt-4.1-mini-2025-04-14,286,5,0.0001224,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,234,1,9.52e-05,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,298,79,0.0002456,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,307,203,0.00044760000000000004,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,319,156,0.00037720000000000006,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,227,151,0.00033240000000000006,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,304,88,0.00026240000000000004,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,219,211,0.00042520000000000004,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,270,48,0.00018480000000000002,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,295,182,0.00040919999999999997,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,259,142,0.0003308,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,245,139,0.0003204,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,259,120,0.00029560000000000003,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,217,109,0.00026120000000000006,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,214,10,0.0001016,reflect:baseline
solver,gpt-4.1-mini,0,0,0.0,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,313,339,0.0006676000000000001,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,255,168,0.0003708,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,247,1,0.0001004,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,236,213,0.00043520000000000006,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,221,203,0.00041320000000000007,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,226,509,0.0009048000000000001,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,306,99,0.0002808,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,229,232,0.0004628000000000001,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,358,341,0.0006888,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,273,531,0.0009588000000000001,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,283,39,0.0001756,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,245,69,0.0002084,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,308,139,0.0003456,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,285,93,0.0002628,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,274,256,0.0005192,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,260,261,0.0005216,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,248,322,0.0006144000000000001,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,328,74,0.00024960000000000005,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,312,7,0.000136,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,217,369,0.0006772000000000001,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,322,457,0.00086,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,273,635,0.0011252,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,265,325,0.000626,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,252,365,0.0006848,reflect:baseline-val
optimizer,gpt-5-2025-08-07,5676,2720,0.034295,reflect:rewrite-r1
solver,gpt-4.1-mini-2025-04-14,609,5,0.00025160000000000004,reflect:round1
solver,gpt-4.1-mini-2025-04-14,557,29,0.00026920000000000004,reflect:round1
solver,gpt-4.1-mini-2025-04-14,621,254,0.0006548000000000001,reflect:round1
solver,gpt-4.1-mini-2025-04-14,542,244,0.0006072,reflect:round1
solver,gpt-4.1-mini-2025-04-14,550,243,0.0006087999999999999,reflect:round1
solver,gpt-4.1-mini-2025-04-14,630,477,0.0010152,reflect:round1
solver,gpt-4.1-mini-2025-04-14,568,223,0.000584,reflect:round1
solver,gpt-4.1-mini-2025-04-14,618,551,0.0011288,reflect:round1
solver,gpt-4.1-mini-2025-04-14,549,996,0.0018132000000000003,reflect:round1
solver,gpt-4.1-mini-2025-04-14,582,342,0.00078,reflect:round1
solver,gpt-4.1-mini-2025-04-14,636,1333,0.0023872000000000003,reflect:round1
solver,gpt-4.1-mini-2025-04-14,544,898,0.0016544,reflect:round1
solver,gpt-4.1-mini-2025-04-14,578,538,0.001092,reflect:round1
solver,gpt-4.1-mini-2025-04-14,540,1483,0.0025888,reflect:round1
solver,gpt-4.1-mini-2025-04-14,627,2806,0.0047404000000000005,reflect:round1
solver,gpt-4.1-mini,0,0,0.0,reflect:round1
solver,gpt-4.1-mini-2025-04-14,537,191,0.0005204000000000001,reflect:round1
solver,gpt-4.1-mini-2025-04-14,570,108,0.0004008,reflect:round1
solver,gpt-4.1-mini-2025-04-14,552,254,0.0006272000000000001,reflect:round1
solver,gpt-4.1-mini-2025-04-14,629,224,0.00061,reflect:round1
solver,gpt-4.1-mini-2025-04-14,559,1501,0.0026252,reflect:round1
solver,gpt-4.1-mini-2025-04-14,642,4096,0.0068104,reflect:round1
solver,gpt-4.1-mini-2025-04-14,681,991,0.0018580000000000003,reflect:round1
solver,gpt-4.1-mini-2025-04-14,593,4096,0.0067908000000000005,reflect:round1
solver,gpt-4.1-mini-2025-04-14,582,4096,0.006786400000000001,reflect:round1
solver,gpt-4.1-mini-2025-04-14,596,4096,0.006792,reflect:round1
solver,gpt-4.1-mini-2025-04-14,606,313,0.0007432000000000001,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,571,555,0.0011164,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,631,454,0.0009788000000000002,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,645,440,0.000962,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,540,551,0.0010976,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,635,11,0.00027160000000000004,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,608,302,0.0007264000000000001,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,575,697,0.0013452,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,597,1386,0.0024564,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,568,991,0.0018128000000000003,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,588,498,0.001032,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,596,450,0.0009584,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,583,1344,0.0023836,reflect:round1-val
solver,gpt-4.1-mini-2025-04-14,651,822,0.0015756000000000001,reflect:round1-val
optimizer,gpt-5-2025-08-07,7258,4229,0.0513625,reflect:rewrite-r2
optimizer,gpt-5-2025-08-07,7245,3158,0.04063625,reflect:rewrite-r3
solver,gpt-4.1-mini-2025-04-14,683,4,0.00027959999999999997,reflect:round3
solver,gpt-4.1-mini-2025-04-14,631,100,0.0004124,reflect:round3
solver,gpt-4.1-mini-2025-04-14,616,192,0.0005536,reflect:round3
solver,gpt-4.1-mini-2025-04-14,624,270,0.0006816,reflect:round3
solver,gpt-4.1-mini-2025-04-14,695,277,0.0007212000000000001,reflect:round3
solver,gpt-4.1-mini-2025-04-14,716,618,0.0012752,reflect:round3
solver,gpt-4.1-mini-2025-04-14,642,283,0.0007096,reflect:round3
solver,gpt-4.1-mini-2025-04-14,704,529,0.001128,reflect:round3
solver,gpt-4.1-mini-2025-04-14,623,713,0.00139,reflect:round3
solver,gpt-4.1-mini-2025-04-14,692,779,0.0015232,reflect:round3
solver,gpt-4.1-mini-2025-04-14,656,400,0.0009024000000000001,reflect:round3
solver,gpt-4.1-mini-2025-04-14,618,391,0.0008728000000000001,reflect:round3
solver,gpt-4.1-mini-2025-04-14,710,960,0.00182,reflect:round3
solver,gpt-4.1-mini-2025-04-14,652,495,0.0010528,reflect:round3
solver,gpt-4.1-mini,0,0,0.0,reflect:round3
solver,gpt-4.1-mini-2025-04-14,611,218,0.0005932,reflect:round3
solver,gpt-4.1-mini-2025-04-14,670,593,0.0012168,reflect:round3
solver,gpt-4.1-mini-2025-04-14,667,1702,0.0029900000000000005,reflect:round3
solver,gpt-4.1-mini-2025-04-14,644,81,0.00038720000000000003,reflect:round3
solver,gpt-4.1-mini-2025-04-14,633,1153,0.002098,reflect:round3
solver,gpt-4.1-mini-2025-04-14,703,217,0.0006284000000000001,reflect:round3
solver,gpt-4.1-mini-2025-04-14,626,342,0.0007976,reflect:round3
solver,gpt-4.1-mini-2025-04-14,701,2964,0.0050228,reflect:round3
solver,gpt-4.1-mini-2025-04-14,755,903,0.0017468000000000002,reflect:round3
solver,gpt-4.1-mini-2025-04-14,614,2435,0.0041416000000000005,reflect:round3
solver,gpt-4.1-mini-2025-04-14,656,4096,0.006816,reflect:round3
solver,gpt-4.1-mini-2025-04-14,705,407,0.0009332,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,719,426,0.0009692,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,645,413,0.0009188000000000001,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,680,433,0.0009648,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,671,658,0.0013212,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,657,516,0.0010884,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,709,11,0.00030120000000000006,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,614,835,0.0015815999999999998,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,682,306,0.0007624000000000001,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,670,445,0.00098,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,725,837,0.0016292000000000001,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,649,519,0.00109,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,662,1023,0.0019016,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,642,4096,0.0068104,reflect:round3-val
solver,gpt-4.1-mini-2025-04-14,632,166,0.0005184000000000001,eval
solver,gpt-4.1-mini-2025-04-14,571,270,0.0006604,eval
solver,gpt-4.1-mini-2025-04-14,553,246,0.0006148000000000001,eval
solver,gpt-4.1-mini-2025-04-14,557,359,0.0007972000000000001,eval
solver,gpt-4.1-mini-2025-04-14,552,261,0.0006384000000000001,eval
solver,gpt-4.1-mini-2025-04-14,642,612,0.001236,eval
solver,gpt-4.1-mini-2025-04-14,544,788,0.0014784000000000002,eval
solver,gpt-4.1-mini-2025-04-14,626,339,0.0007928,eval
solver,gpt-4.1-mini-2025-04-14,744,739,0.00148,eval
solver,gpt-4.1-mini-2025-04-14,567,698,0.0013436,eval
solver,gpt-4.1-mini-2025-04-14,564,70,0.0003376,eval
solver,gpt-4.1-mini-2025-04-14,595,234,0.0006124000000000001,eval
solver,gpt-4.1-mini-2025-04-14,620,554,0.0011344,eval
solver,gpt-4.1-mini-2025-04-14,563,441,0.0009308000000000001,eval
solver,gpt-4.1-mini-2025-04-14,562,256,0.0006344000000000001,eval
solver,gpt-4.1-mini-2025-04-14,548,699,0.0013376000000000002,eval
solver,gpt-4.1-mini-2025-04-14,630,862,0.0016312,eval
solver,gpt-4.1-mini-2025-04-14,650,505,0.001068,eval
solver,gpt-4.1-mini-2025-04-14,580,139,0.0004544,eval
solver,gpt-4.1-mini-2025-04-14,571,180,0.0005164,eval
solver,gpt-4.1-mini-2025-04-14,594,286,0.0006952000000000001,eval
solver,gpt-4.1-mini-2025-04-14,580,160,0.000488,eval
solver,gpt-4.1-mini-2025-04-14,588,569,0.0011456,eval
solver,gpt-4.1-mini-2025-04-14,555,572,0.0011372,eval
solver,gpt-4.1-mini-2025-04-14,549,1216,0.0021652000000000004,eval
solver,gpt-4.1-mini-2025-04-14,571,227,0.0005916000000000001,eval
solver,gpt-4.1-mini-2025-04-14,595,468,0.0009868000000000001,eval
solver,gpt-4.1-mini-2025-04-14,537,888,0.0016356,eval
solver,gpt-4.1-mini-2025-04-14,642,1106,0.0020264000000000002,eval
solver,gpt-4.1-mini-2025-04-14,562,516,0.0010504000000000002,eval
solver,gpt-4.1-mini-2025-04-14,535,179,0.0005004,eval
solver,gpt-4.1-mini-2025-04-14,538,221,0.0005688000000000001,eval
solver,gpt-4.1-mini-2025-04-14,622,414,0.0009112,eval
solver,gpt-4.1-mini-2025-04-14,572,281,0.0006784000000000001,eval
solver,gpt-4.1-mini-2025-04-14,561,511,0.001042,eval
solver,gpt-4.1-mini-2025-04-14,597,1568,0.0027476,eval
solver,gpt-4.1-mini-2025-04-14,594,225,0.0005976,eval
solver,gpt-4.1-mini-2025-04-14,651,355,0.0008284000000000001,eval
solver,gpt-4.1-mini-2025-04-14,536,777,0.0014576,eval
solver,gpt-4.1-mini-2025-04-14,574,1416,0.0024952,eval
solver,gpt-4.1-mini-2025-04-14,635,912,0.0017132,eval
solver,gpt-4.1-mini-2025-04-14,595,4096,0.0067916,eval
