role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4.1-mini-2025-04-14,148,23,9.6e-05,eval
solver,gpt-4.1-mini-2025-04-14,271,124,0.00030680000000000003,eval
external,gpt-4.1-2025-04-14,61,141,0.00125,eval
external,gpt-4.1-2025-04-14,162,180,0.001764,eval
solver,gpt-4.1-mini-2025-04-14,317,84,0.00026120000000000006,eval
judge,gpt-5-2025-08-07,976,783,0.00905,eval:judge
solver,gpt-4.1-mini-2025-04-14,580,188,0.0005327999999999999,eval
judge,gpt-5-2025-08-07,2168,1058,0.01329,eval:judge
solver,gpt-4.1-mini-2025-04-14,374,260,0.0005656,eval
judge,gpt-5-2025-08-07,298,463,0.0050025,eval:judge
solver,gpt-4.1-mini-2025-04-14,174,46,0.0001432,eval
solver,gpt-4.1-mini,0,0,0.0,eval
external,gpt-4.1-2025-04-14,84,43,0.000512,eval
judge,gpt-5-2025-08-07,644,413,0.004935,eval:judge
solver,gpt-4.1-mini-2025-04-14,199,67,0.00018680000000000001,eval
external,gpt-4.1-2025-04-14,298,375,0.003596,eval
solver,gpt-4.1-mini-2025-04-14,270,43,0.00017680000000000001,eval
external,gpt-4.1-2025-04-14,105,133,0.001274,eval
solver,gpt-4.1-mini,0,0,0.0,eval
solver,gpt-4.1-mini-2025-04-14,263,130,0.00031319999999999997,eval
solver,gpt-4.1-mini-2025-04-14,405,117,0.00034920000000000003,eval
solver,gpt-4.1-mini-2025-04-14,1014,300,0.0008856000000000001,eval
external,gpt-4.1-2025-04-14,168,210,0.002016,eval
solver,gpt-4.1-mini-2025-04-14,608,224,0.0006016,eval
judge,gpt-5-2025-08-07,447,1039,0.01094875,eval:judge
judge,gpt-5-2025-08-07,441,527,0.00582125,eval:judge
solver,gpt-4.1-mini-2025-04-14,271,149,0.0003468,eval
solver,gpt-4.1-mini-2025-04-14,400,255,0.000568,eval
external,gpt-4.1-2025-04-14,187,136,0.001462,eval
judge,gpt-5-2025-08-07,659,497,0.00579375,eval:judge
external,gpt-4.1-2025-04-14,293,306,0.003034,eval
solver,gpt-4.1-mini-2025-04-14,563,185,0.0005212000000000001,eval
judge,gpt-5-2025-08-07,944,1470,0.01588,eval:judge
solver,gpt-4.1-mini-2025-04-14,967,256,0.0007964000000000001,eval
judge,gpt-5-2025-08-07,662,527,0.0060975,eval:judge
judge,gpt-5-2025-08-07,962,463,0.0058325,eval:judge
solver,gpt-4.1-mini-2025-04-14,178,45,0.00014319999999999998,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,243,130,0.0003052,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,206,87,0.00022160000000000002,reflect:baseline
external,gpt-4.1-2025-04-14,83,52,0.000582,reflect:baseline
external,gpt-4.1-2025-04-14,168,193,0.00188,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,1467,373,0.0011836000000000001,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,281,61,0.00021,reflect:baseline
external,gpt-4.1-2025-04-14,125,298,0.002634,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,572,140,0.0004528,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,597,299,0.0007172000000000001,reflect:baseline
judge,gpt-5-2025-08-07,612,911,0.009875,reflect:baseline:judge
judge,gpt-5-2025-08-07,1229,463,0.00616625,reflect:baseline:judge
judge,gpt-5-2025-08-07,311,1215,0.01253875,reflect:baseline:judge
solver,gpt-4.1-mini-2025-04-14,198,34,0.00013360000000000002,reflect:baseline
external,gpt-4.1-2025-04-14,411,1509,0.012894,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,2246,472,0.0016536,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,411,269,0.0005948,reflect:baseline
external,gpt-4.1-2025-04-14,510,552,0.005436,reflect:baseline
external,gpt-4.1-2025-04-14,307,266,0.002742,reflect:baseline
external,gpt-4.1-2025-04-14,72,569,0.004696,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,951,259,0.0007948,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,807,236,0.0007004000000000001,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,3354,1158,0.0031944000000000005,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,3275,827,0.0026331999999999996,reflect:baseline
judge,gpt-5-2025-08-07,540,463,0.005305,reflect:baseline:judge
judge,gpt-5-2025-08-07,928,1039,0.01155,reflect:baseline:judge
solver,gpt-4.1-mini-2025-04-14,338,157,0.0003864,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,175,94,0.00022040000000000002,reflect:baseline
judge,gpt-5-2025-08-07,3434,655,0.0108425,reflect:baseline:judge
external,gpt-4.1-2025-04-14,132,131,0.001312,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,161,81,0.000194,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,406,118,0.0003512,reflect:baseline
external,gpt-4.1-2025-04-14,195,205,0.00203,reflect:baseline
judge,gpt-5-2025-08-07,522,399,0.0046425,reflect:baseline:judge
solver,gpt-4.1-mini-2025-04-14,336,35,0.0001904,reflect:baseline
external,gpt-4.1-2025-04-14,119,691,0.005766,reflect:baseline
judge,gpt-5-2025-08-07,3826,1583,0.0206125,reflect:baseline:judge
external,gpt-4.1-2025-04-14,73,62,0.000642,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,705,226,0.0006436,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,438,83,0.000308,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,767,409,0.0009612,reflect:baseline
judge,gpt-5-2025-08-07,523,271,0.00336375,reflect:baseline:judge
judge,gpt-5-2025-08-07,954,591,0.0071025,reflect:baseline:judge
solver,gpt-4.1-mini-2025-04-14,263,107,0.00027640000000000005,reflect:baseline
external,gpt-4.1-2025-04-14,447,465,0.004614,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,687,55,0.00036280000000000004,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,938,790,0.0016392,reflect:baseline
external,gpt-4.1-2025-04-14,145,506,0.004338,reflect:baseline
judge,gpt-5-2025-08-07,1697,655,0.00867125,reflect:baseline:judge
external,gpt-4.1-2025-04-14,93,688,0.00569,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,313,142,0.00035240000000000005,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,881,467,0.0010996,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,1646,380,0.0012664,reflect:baseline
external,gpt-4.1-2025-04-14,180,619,0.005312,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,1435,691,0.0016796,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,1080,572,0.0013472,reflect:baseline
judge,gpt-5-2025-08-07,1116,911,0.010505,reflect:baseline:judge
solver,gpt-4.1-mini-2025-04-14,186,74,0.00019280000000000002,reflect:baseline
external,gpt-4.1-2025-04-14,112,88,0.000928,reflect:baseline
judge,gpt-5-2025-08-07,2148,1039,0.013075,reflect:baseline:judge
judge,gpt-5-2025-08-07,1862,1535,0.0176775,reflect:baseline:judge
solver,gpt-4.1-mini-2025-04-14,145,7,6.92e-05,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,698,132,0.0004904,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,355,76,0.0002636,reflect:baseline
judge,gpt-5-2025-08-07,1351,833,0.01001875,reflect:baseline:judge
external,gpt-4.1-2025-04-14,45,106,0.000938,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,264,7,0.0001168,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,237,62,0.000194,reflect:baseline
judge,gpt-5-2025-08-07,150,143,0.0016175,reflect:baseline:judge
external,gpt-4.1-2025-04-14,100,239,0.002112,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,151,34,0.00011480000000000001,reflect:baseline
external,gpt-4.1-2025-04-14,170,471,0.004108,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,544,177,0.0005008,reflect:baseline
judge,gpt-5-2025-08-07,352,932,0.00976,reflect:baseline:judge
external,gpt-4.1-2025-04-14,72,154,0.001376,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,345,194,0.00044840000000000006,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,1307,497,0.001318,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,402,359,0.0007352000000000001,reflect:baseline
external,gpt-4.1-2025-04-14,397,510,0.004874,reflect:baseline
judge,gpt-5-2025-08-07,837,399,0.00503625,reflect:baseline:judge
judge,gpt-5-2025-08-07,1649,527,0.00733125,reflect:baseline:judge
solver,gpt-4.1-mini-2025-04-14,168,39,0.00012960000000000003,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,157,20,9.480000000000001e-05,reflect:baseline
external,gpt-4.1-2025-04-14,77,128,0.001178,reflect:baseline
external,gpt-4.1-2025-04-14,58,48,0.0005,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,1277,642,0.001538,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,340,146,0.00036960000000000004,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,230,21,0.0001256,reflect:baseline
judge,gpt-5-2025-08-07,192,143,0.00167,reflect:baseline:judge
judge,gpt-5-2025-08-07,370,271,0.0031725,reflect:baseline:judge
solver,gpt-4.1-mini-2025-04-14,158,43,0.000132,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,283,157,0.0003644,reflect:baseline
external,gpt-4.1-2025-04-14,195,200,0.00199,reflect:baseline
external,gpt-4.1-2025-04-14,81,950,0.007762,reflect:baseline
judge,gpt-5-2025-08-07,1346,1167,0.0133525,reflect:baseline:judge
solver,gpt-4.1-mini-2025-04-14,646,190,0.0005624000000000001,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,477,299,0.0006692,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,1157,878,0.0018676,reflect:baseline
judge,gpt-5-2025-08-07,748,527,0.006205,reflect:baseline:judge
external,gpt-4.1-2025-04-14,337,312,0.00317,reflect:baseline
solver,gpt-4.1-mini,0,0,0.0,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,290,64,0.0002184,reflect:baseline
external,gpt-4.1-2025-04-14,102,66,0.000732,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,1093,320,0.0009492000000000001,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,426,146,0.000404,reflect:baseline
judge,gpt-5-2025-08-07,2482,778,0.0108825,reflect:baseline:judge
solver,gpt-4.1-mini-2025-04-14,208,62,0.00018240000000000002,reflect:baseline
external,gpt-4.1-2025-04-14,100,50,0.0006,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,325,146,0.0003636,reflect:baseline
judge,gpt-5-2025-08-07,502,993,0.0105575,reflect:baseline:judge
solver,gpt-4.1-mini-2025-04-14,179,46,0.0001452,reflect:baseline
judge,gpt-5-2025-08-07,549,813,0.00881625,reflect:baseline:judge
external,gpt-4.1-2025-04-14,84,85,0.000848,reflect:baseline
solver,gpt-4.1-mini-2025-04-14,315,79,0.0002524,reflect:baseline
judge,gpt-5-2025-08-07,492,975,0.010365,reflect:baseline:judge
judge,gpt-5-2025-08-07,1111,2048,0.02186875,reflect:baseline:judge
judge,gpt-5-2025-08-07,268,591,0.006245,reflect:baseline:judge
solver,gpt-4.1-mini-2025-04-14,158,34,0.00011760000000000001,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,187,74,0.00019319999999999998,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,319,132,0.0003388,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,398,198,0.000476,reflect:baseline-val
external,gpt-4.1-2025-04-14,72,356,0.002992,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,554,276,0.0006632000000000001,reflect:baseline-val
external,gpt-4.1-2025-04-14,112,631,0.005272,reflect:baseline-val
external,gpt-4.1-2025-04-14,236,1136,0.00956,reflect:baseline-val
external,gpt-4.1-2025-04-14,170,1049,0.008732,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,898,455,0.0010872,reflect:baseline-val
judge,gpt-5-2025-08-07,504,1198,0.01261,reflect:baseline-val:judge
solver,gpt-4.1-mini-2025-04-14,160,35,0.00012,reflect:baseline-val
judge,gpt-5-2025-08-07,921,719,0.00834125,reflect:baseline-val:judge
solver,gpt-4.1-mini-2025-04-14,1737,1226,0.0026564,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,430,241,0.0005576,reflect:baseline-val
external,gpt-4.1-2025-04-14,73,261,0.002234,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,462,145,0.0004168,reflect:baseline-val
external,gpt-4.1-2025-04-14,279,893,0.007702,reflect:baseline-val
judge,gpt-5-2025-08-07,589,719,0.00792625,reflect:baseline-val:judge
judge,gpt-5-2025-08-07,2244,1014,0.012945,reflect:baseline-val:judge
solver,gpt-4.1-mini-2025-04-14,147,31,0.0001084,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,283,111,0.0002908,reflect:baseline-val
external,gpt-4.1-2025-04-14,69,305,0.002578,reflect:baseline-val
external,gpt-4.1-2025-04-14,149,147,0.001474,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,1569,511,0.0014452,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,548,111,0.00039680000000000005,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,488,314,0.0006976,reflect:baseline-val
judge,gpt-5-2025-08-07,1137,727,0.00869125,reflect:baseline-val:judge
judge,gpt-5-2025-08-07,505,1013,0.01076125,reflect:baseline-val:judge
solver,gpt-4.1-mini-2025-04-14,163,28,0.00011,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,138,18,8.4e-05,reflect:baseline-val
external,gpt-4.1-2025-04-14,66,60,0.000612,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,257,28,0.0001476,reflect:baseline-val
judge,gpt-5-2025-08-07,1037,1743,0.01872625,reflect:baseline-val:judge
solver,gpt-4.1-mini-2025-04-14,160,30,0.000112,reflect:baseline-val
external,gpt-4.1-2025-04-14,56,222,0.001888,reflect:baseline-val
external,gpt-4.1-2025-04-14,68,215,0.001856,reflect:baseline-val
judge,gpt-5-2025-08-07,215,271,0.00297875,reflect:baseline-val:judge
solver,gpt-4.1-mini-2025-04-14,383,114,0.0003356,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,170,41,0.00013360000000000002,reflect:baseline-val
external,gpt-4.1-2025-04-14,79,56,0.000606,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,410,163,0.0004248,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,272,9,0.0001232,reflect:baseline-val
judge,gpt-5-2025-08-07,184,143,0.00166,reflect:baseline-val:judge
judge,gpt-5-2025-08-07,364,320,0.003655,reflect:baseline-val:judge
judge,gpt-5-2025-08-07,297,778,0.00815125,reflect:baseline-val:judge
solver,gpt-4.1-mini-2025-04-14,319,193,0.00043640000000000004,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,466,287,0.0006456,reflect:baseline-val
external,gpt-4.1,0,0,0.0,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,343,169,0.00040760000000000004,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,517,173,0.00048360000000000005,reflect:baseline-val
external,gpt-4.1-2025-04-14,207,371,0.003382,reflect:baseline-val
external,gpt-4.1-2025-04-14,325,1050,0.00905,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,888,230,0.0007232,reflect:baseline-val
judge,gpt-5-2025-08-07,567,919,0.00989875,reflect:baseline-val:judge
solver,gpt-4.1-mini-2025-04-14,176,51,0.000152,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,1810,1157,0.0025751999999999997,reflect:baseline-val
judge,gpt-5-2025-08-07,774,978,0.0107475,reflect:baseline-val:judge
solver,gpt-4.1-mini-2025-04-14,139,19,8.6e-05,reflect:baseline-val
external,gpt-4.1-2025-04-14,89,1185,0.009658,reflect:baseline-val
external,gpt-4.1-2025-04-14,57,103,0.000938,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,267,106,0.00027640000000000005,reflect:baseline-val
judge,gpt-5-2025-08-07,392,207,0.00256,reflect:baseline-val:judge
solver,gpt-4.1-mini-2025-04-14,317,79,0.00025320000000000003,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,1418,981,0.0021368000000000003,reflect:baseline-val
judge,gpt-5-2025-08-07,2456,2048,0.02355,reflect:baseline-val:judge
solver,gpt-4.1-mini-2025-04-14,162,34,0.0001192,reflect:baseline-val
external,gpt-4.1-2025-04-14,117,774,0.006426,reflect:baseline-val
external,gpt-4.1-2025-04-14,72,135,0.001224,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,338,144,0.0003656,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,1176,790,0.0017344,reflect:baseline-val
judge,gpt-5-2025-08-07,387,898,0.00946375,reflect:baseline-val:judge
solver,gpt-4.1-mini-2025-04-14,266,108,0.00027920000000000006,reflect:baseline-val
judge,gpt-5-2025-08-07,2042,1881,0.0213625,reflect:baseline-val:judge
solver,gpt-4.1-mini-2025-04-14,199,64,0.000182,reflect:baseline-val
judge,gpt-5-2025-08-07,1610,1017,0.0121825,reflect:baseline-val:judge
solver,gpt-4.1-mini-2025-04-14,188,51,0.00015680000000000002,reflect:baseline-val
external,gpt-4.1-2025-04-14,102,90,0.000924,reflect:baseline-val
external,gpt-4.1-2025-04-14,89,98,0.000962,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,358,68,0.00025200000000000005,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,343,78,0.000262,reflect:baseline-val
external,gpt-4.1-2025-04-14,146,1630,0.013332,reflect:baseline-val
judge,gpt-5-2025-08-07,448,463,0.00519,reflect:baseline-val:judge
solver,gpt-4.1-mini-2025-04-14,230,115,0.000276,reflect:baseline-val
judge,gpt-5-2025-08-07,316,463,0.005025,reflect:baseline-val:judge
external,gpt-4.1-2025-04-14,153,104,0.001138,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,294,159,0.000372,reflect:baseline-val
external,gpt-4.1-2025-04-14,197,162,0.00169,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,454,93,0.0003304,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,620,150,0.000488,reflect:baseline-val
judge,gpt-5-2025-08-07,631,399,0.00477875,reflect:baseline-val:judge
judge,gpt-5-2025-08-07,476,653,0.007125,reflect:baseline-val:judge
solver,gpt-4.1-mini-2025-04-14,170,91,0.0002136,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,330,113,0.0003128,reflect:baseline-val
external,gpt-4.1-2025-04-14,129,339,0.00297,reflect:baseline-val
external,gpt-4.1-2025-04-14,151,597,0.005078,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,606,315,0.0007463999999999999,reflect:baseline-val
judge,gpt-5-2025-08-07,668,335,0.004185,reflect:baseline-val:judge
solver,gpt-4.1-mini-2025-04-14,2010,1889,0.0038264,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,1045,480,0.001186,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,359,158,0.0003964,reflect:baseline-val
judge,gpt-5-2025-08-07,2621,591,0.00918625,reflect:baseline-val:judge
solver,gpt-4.1-mini-2025-04-14,171,42,0.00013560000000000002,reflect:baseline-val
external,gpt-4.1-2025-04-14,80,109,0.001032,reflect:baseline-val
judge,gpt-5-2025-08-07,1608,1035,0.01236,reflect:baseline-val:judge
external,gpt-4.1-2025-04-14,196,796,0.00676,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,328,159,0.00038560000000000005,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,337,188,0.0004356,reflect:baseline-val
solver,gpt-4.1-mini-2025-04-14,1318,685,0.0016232,reflect:baseline-val
