role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,179,548,0.00035565000000000005,eval
solver,gpt-4o-mini-2024-07-18,167,496,0.00032264999999999996,eval
solver,gpt-4o-mini-2024-07-18,120,305,0.000201,eval
solver,gpt-4o-mini-2024-07-18,92,512,0.000321,eval
solver,gpt-4o-mini-2024-07-18,137,476,0.00030615,eval
solver,gpt-4o-mini-2024-07-18,114,394,0.0002535,eval
solver,gpt-4o-mini-2024-07-18,140,975,0.000606,eval
solver,gpt-4o-mini-2024-07-18,120,366,0.0002376,eval
solver,gpt-4o-mini-2024-07-18,143,4,2.3849999999999997e-05,eval
solver,gpt-4o-mini-2024-07-18,109,334,0.00021675,eval
solver,gpt-4o-mini-2024-07-18,109,362,0.00023354999999999998,eval
solver,gpt-4o-mini-2024-07-18,188,248,0.00017699999999999997,eval
solver,gpt-4o-mini-2024-07-18,131,329,0.00021705000000000002,eval
solver,gpt-4o-mini-2024-07-18,92,4,1.62e-05,eval
solver,gpt-4o-mini-2024-07-18,128,837,0.0005214,eval
solver,gpt-4o-mini-2024-07-18,198,840,0.0005337,eval
solver,gpt-4o-mini-2024-07-18,114,318,0.00020789999999999998,eval
solver,gpt-4o-mini-2024-07-18,86,292,0.0001881,eval
solver,gpt-4o-mini-2024-07-18,143,177,0.00012765,eval
solver,gpt-4o-mini-2024-07-18,96,4,1.68e-05,eval
solver,gpt-4o-mini-2024-07-18,119,914,0.00056625,eval
solver,gpt-4o-mini-2024-07-18,114,417,0.0002673,eval
solver,gpt-4o-mini-2024-07-18,126,793,0.0004946999999999999,eval
solver,gpt-4o-mini-2024-07-18,154,4,2.5499999999999996e-05,eval
solver,gpt-4o-mini-2024-07-18,172,352,0.000237,eval
solver,gpt-4o-mini-2024-07-18,94,555,0.00034710000000000003,eval
solver,gpt-4o-mini-2024-07-18,106,375,0.0002409,eval
solver,gpt-4o-mini-2024-07-18,188,463,0.000306,eval
solver,gpt-4o-mini-2024-07-18,106,391,0.0002505,simple:baseline
solver,gpt-4o-mini-2024-07-18,134,221,0.0001527,simple:baseline
solver,gpt-4o-mini-2024-07-18,176,340,0.00023040000000000002,simple:baseline
solver,gpt-4o-mini-2024-07-18,128,374,0.00024359999999999999,simple:baseline
solver,gpt-4o-mini-2024-07-18,155,4,2.565e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,106,338,0.00021869999999999998,simple:baseline
solver,gpt-4o-mini-2024-07-18,135,4,2.2649999999999998e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,147,752,0.00047325,simple:baseline
solver,gpt-4o-mini-2024-07-18,193,216,0.00015854999999999998,simple:baseline
solver,gpt-4o-mini-2024-07-18,119,635,0.00039885,simple:baseline
solver,gpt-4o-mini-2024-07-18,91,398,0.00025245,simple:baseline
solver,gpt-4o-mini-2024-07-18,158,609,0.00038909999999999997,simple:baseline
solver,gpt-4o-mini-2024-07-18,146,4,2.4299999999999998e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,94,579,0.0003615,simple:baseline
solver,gpt-4o-mini-2024-07-18,143,4,2.3849999999999997e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,91,528,0.00033045,simple:baseline
solver,gpt-4o-mini-2024-07-18,170,606,0.00038909999999999997,simple:baseline
solver,gpt-4o-mini-2024-07-18,128,4,2.1599999999999996e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,107,443,0.00028185000000000005,simple:baseline
solver,gpt-4o-mini-2024-07-18,121,4,2.0549999999999998e-05,simple:baseline
solver,gpt-4o-mini-2024-07-18,123,1007,0.00062265,simple:baseline
solver,gpt-4o-mini-2024-07-18,110,638,0.0003993,simple:baseline
solver,gpt-4o-mini-2024-07-18,156,498,0.00032219999999999997,simple:baseline
solver,gpt-4o-mini-2024-07-18,102,315,0.0002043,simple:baseline
solver,gpt-4o-mini-2024-07-18,93,730,0.00045195,simple:baseline
solver,gpt-4o-mini-2024-07-18,129,626,0.00039495,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,163,920,0.00057645,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,137,1152,0.0007117499999999999,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,128,4,2.1599999999999996e-05,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,152,482,0.000312,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,159,560,0.00035985000000000005,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,106,4,1.8299999999999998e-05,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,207,280,0.00019905000000000001,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,120,415,0.000267,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,162,674,0.0004287,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,142,334,0.00022170000000000002,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,138,838,0.0005235,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,144,4,2.3999999999999997e-05,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,126,793,0.0004946999999999999,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,132,497,0.000318,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,90,248,0.0001623,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,190,944,0.0005949,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,89,532,0.00033255000000000003,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,102,121,8.79e-05,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,97,455,0.00028755,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,119,325,0.00021285,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,80,472,0.00029519999999999997,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,95,4,1.6649999999999998e-05,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,131,4,2.2049999999999997e-05,simple:baseline-val
solver,gpt-4o-mini-2024-07-18,219,568,0.00037365000000000006,simple:baseline-val
optimizer,gpt-5-2025-08-07,5042,3716,0.0434625,simple:rewrite-r1
solver,gpt-4o-mini-2024-07-18,895,4,0.00013665000000000001,simple:round1
solver,gpt-4o-mini-2024-07-18,853,4,0.00013035,simple:round1
solver,gpt-4o-mini-2024-07-18,825,4,0.00012615,simple:round1
solver,gpt-4o-mini-2024-07-18,847,4,0.00012944999999999998,simple:round1
solver,gpt-4o-mini-2024-07-18,825,4,0.00012615,simple:round1
solver,gpt-4o-mini-2024-07-18,874,4,0.0001335,simple:round1
solver,gpt-4o-mini-2024-07-18,854,4,0.0001305,simple:round1
solver,gpt-4o-mini-2024-07-18,838,4,0.0001281,simple:round1
solver,gpt-4o-mini-2024-07-18,912,4,0.0001392,simple:round1
solver,gpt-4o-mini-2024-07-18,810,266,0.0002811,simple:round1
solver,gpt-4o-mini-2024-07-18,866,682,0.0005391,simple:round1
solver,gpt-4o-mini-2024-07-18,813,4,0.00012435,simple:round1
solver,gpt-4o-mini-2024-07-18,865,4,0.00013215000000000001,simple:round1
solver,gpt-4o-mini-2024-07-18,877,526,0.00044715,simple:round1
solver,gpt-4o-mini-2024-07-18,810,4,0.0001239,simple:round1
solver,gpt-4o-mini-2024-07-18,862,4,0.00013169999999999998,simple:round1
solver,gpt-4o-mini-2024-07-18,889,384,0.00036375,simple:round1
solver,gpt-4o-mini-2024-07-18,847,4,0.00012944999999999998,simple:round1
solver,gpt-4o-mini-2024-07-18,826,279,0.00029130000000000003,simple:round1
solver,gpt-4o-mini-2024-07-18,829,4,0.00012675,simple:round1
solver,gpt-4o-mini-2024-07-18,840,4,0.0001284,simple:round1
solver,gpt-4o-mini-2024-07-18,812,4,0.0001242,simple:round1
solver,gpt-4o-mini-2024-07-18,821,4,0.00012555,simple:round1
solver,gpt-4o-mini-2024-07-18,875,507,0.00043545,simple:round1
solver,gpt-4o-mini-2024-07-18,842,929,0.0006837,simple:round1
solver,gpt-4o-mini-2024-07-18,856,663,0.0005262,simple:round1-val
solver,gpt-4o-mini-2024-07-18,848,739,0.0005705999999999999,simple:round1-val
solver,gpt-4o-mini-2024-07-18,882,850,0.0006422999999999999,simple:round1-val
solver,gpt-4o-mini-2024-07-18,847,4,0.00012944999999999998,simple:round1-val
solver,gpt-4o-mini-2024-07-18,871,390,0.00036465,simple:round1-val
solver,gpt-4o-mini-2024-07-18,881,4,0.00013455000000000002,simple:round1-val
solver,gpt-4o-mini-2024-07-18,825,4,0.00012615,simple:round1-val
solver,gpt-4o-mini-2024-07-18,878,567,0.0004719,simple:round1-val
solver,gpt-4o-mini-2024-07-18,926,353,0.0003507,simple:round1-val
solver,gpt-4o-mini-2024-07-18,861,4,0.00013155,simple:round1-val
solver,gpt-4o-mini-2024-07-18,845,4,0.00012915,simple:round1-val
solver,gpt-4o-mini-2024-07-18,863,4,0.00013185,simple:round1-val
solver,gpt-4o-mini-2024-07-18,839,347,0.00033404999999999996,simple:round1-val
solver,gpt-4o-mini-2024-07-18,851,4,0.00013005,simple:round1-val
solver,gpt-4o-mini-2024-07-18,857,671,0.00053115,simple:round1-val
solver,gpt-4o-mini-2024-07-18,808,481,0.00040979999999999993,simple:round1-val
solver,gpt-4o-mini-2024-07-18,809,328,0.00031814999999999995,simple:round1-val
solver,gpt-4o-mini-2024-07-18,816,4,0.0001248,simple:round1-val
solver,gpt-4o-mini-2024-07-18,799,4,0.00012225,simple:round1-val
solver,gpt-4o-mini-2024-07-18,821,4,0.00012555,simple:round1-val
solver,gpt-4o-mini-2024-07-18,838,4,0.0001281,simple:round1-val
solver,gpt-4o-mini-2024-07-18,814,4,0.0001245,simple:round1-val
solver,gpt-4o-mini-2024-07-18,850,4,0.0001299,simple:round1-val
solver,gpt-4o-mini-2024-07-18,909,831,0.0006349499999999999,simple:round1-val
solver,gpt-4o-mini-2024-07-18,938,484,0.00043109999999999996,simple:round1-val
optimizer,gpt-5-2025-08-07,4075,4801,0.05310375,simple:rewrite-r2
solver,gpt-4o-mini-2024-07-18,1014,4,0.0001545,simple:round2
solver,gpt-4o-mini-2024-07-18,1036,4,0.00015780000000000001,simple:round2
solver,gpt-4o-mini-2024-07-18,1042,4,0.00015869999999999998,simple:round2
solver,gpt-4o-mini-2024-07-18,1084,225,0.0002976,simple:round2
solver,gpt-4o-mini-2024-07-18,1014,4,0.0001545,simple:round2
solver,gpt-4o-mini-2024-07-18,1027,4,0.00015644999999999998,simple:round2
solver,gpt-4o-mini-2024-07-18,1043,4,0.00015884999999999999,simple:round2
solver,gpt-4o-mini-2024-07-18,1101,4,0.00016755,simple:round2
solver,gpt-4o-mini-2024-07-18,1063,205,0.00028245,simple:round2
solver,gpt-4o-mini-2024-07-18,1055,666,0.0005578499999999999,simple:round2
solver,gpt-4o-mini-2024-07-18,999,269,0.00031125,simple:round2
solver,gpt-4o-mini-2024-07-18,1002,4,0.0001527,simple:round2
solver,gpt-4o-mini-2024-07-18,1054,4,0.0001605,simple:round2
solver,gpt-4o-mini-2024-07-18,1066,525,0.0004749,simple:round2
solver,gpt-4o-mini-2024-07-18,1051,4,0.00016005000000000001,simple:round2
solver,gpt-4o-mini-2024-07-18,1078,485,0.0004527,simple:round2
solver,gpt-4o-mini-2024-07-18,999,408,0.00039464999999999997,simple:round2
solver,gpt-4o-mini-2024-07-18,1036,4,0.00015780000000000001,simple:round2
solver,gpt-4o-mini-2024-07-18,1018,4,0.0001551,simple:round2
solver,gpt-4o-mini-2024-07-18,1029,4,0.00015675,simple:round2
solver,gpt-4o-mini-2024-07-18,1015,281,0.00032085,simple:round2
solver,gpt-4o-mini-2024-07-18,1001,4,0.00015255000000000002,simple:round2
solver,gpt-4o-mini-2024-07-18,1010,4,0.0001539,simple:round2
solver,gpt-4o-mini-2024-07-18,1031,932,0.0007138499999999999,simple:round2
solver,gpt-4o-mini-2024-07-18,1064,489,0.000453,simple:round2
solver,gpt-4o-mini-2024-07-18,1037,619,0.0005269499999999999,simple:round2-val
solver,gpt-4o-mini-2024-07-18,1045,1086,0.00080835,simple:round2-val
solver,gpt-4o-mini-2024-07-18,1060,408,0.00040379999999999995,simple:round2-val
solver,gpt-4o-mini-2024-07-18,1036,4,0.00015780000000000001,simple:round2-val
solver,gpt-4o-mini-2024-07-18,1067,469,0.0004414499999999999,simple:round2-val
solver,gpt-4o-mini-2024-07-18,1115,536,0.00048885,simple:round2-val
solver,gpt-4o-mini-2024-07-18,1014,4,0.0001545,simple:round2-val
solver,gpt-4o-mini-2024-07-18,1071,2048,0.00138945,simple:round2-val
solver,gpt-4o-mini-2024-07-18,1070,473,0.0004443,simple:round2-val
solver,gpt-4o-mini-2024-07-18,1050,4,0.0001599,simple:round2-val
solver,gpt-4o-mini-2024-07-18,1028,347,0.00036239999999999997,simple:round2-val
solver,gpt-4o-mini-2024-07-18,1052,4,0.0001602,simple:round2-val
solver,gpt-4o-mini-2024-07-18,1046,671,0.0005595,simple:round2-val
solver,gpt-4o-mini-2024-07-18,1034,455,0.0004281,simple:round2-val
solver,gpt-4o-mini-2024-07-18,1040,435,0.000417,simple:round2-val
solver,gpt-4o-mini-2024-07-18,997,484,0.00043994999999999993,simple:round2-val
solver,gpt-4o-mini-2024-07-18,1005,4,0.00015315,simple:round2-val
solver,gpt-4o-mini-2024-07-18,988,4,0.0001506,simple:round2-val
solver,gpt-4o-mini-2024-07-18,1098,806,0.0006483,simple:round2-val
solver,gpt-4o-mini-2024-07-18,998,329,0.00034710000000000003,simple:round2-val
solver,gpt-4o-mini-2024-07-18,1010,4,0.0001539,simple:round2-val
solver,gpt-4o-mini-2024-07-18,1027,4,0.00015644999999999998,simple:round2-val
solver,gpt-4o-mini-2024-07-18,1003,4,0.00015285,simple:round2-val
solver,gpt-4o-mini-2024-07-18,1039,4,0.00015825,simple:round2-val
solver,gpt-4o-mini-2024-07-18,1127,500,0.00046904999999999994,simple:round2-val
optimizer,gpt-5-2025-08-07,4101,5000,0.05512625,simple:rewrite-r3
solver,gpt-4o-mini-2024-07-18,1213,4,0.00018434999999999998,simple:round3
solver,gpt-4o-mini-2024-07-18,1241,4,0.00018855,simple:round3
solver,gpt-4o-mini-2024-07-18,1283,171,0.00029504999999999993,simple:round3
solver,gpt-4o-mini-2024-07-18,1213,4,0.00018434999999999998,simple:round3
solver,gpt-4o-mini-2024-07-18,1262,4,0.0001917,simple:round3
solver,gpt-4o-mini-2024-07-18,1235,397,0.00042344999999999997,simple:round3
solver,gpt-4o-mini-2024-07-18,1242,4,0.00018869999999999998,simple:round3
solver,gpt-4o-mini-2024-07-18,1300,4,0.0001974,simple:round3
solver,gpt-4o-mini-2024-07-18,1254,679,0.0005955,simple:round3
solver,gpt-4o-mini-2024-07-18,1226,527,0.0005001000000000001,simple:round3
solver,gpt-4o-mini-2024-07-18,1198,258,0.0003345,simple:round3
solver,gpt-4o-mini-2024-07-18,1201,4,0.00018255000000000002,simple:round3
solver,gpt-4o-mini-2024-07-18,1253,4,0.00019035,simple:round3
solver,gpt-4o-mini-2024-07-18,1198,4,0.00018209999999999998,simple:round3
solver,gpt-4o-mini-2024-07-18,1265,525,0.00050475,simple:round3
solver,gpt-4o-mini-2024-07-18,1250,4,0.0001899,simple:round3
solver,gpt-4o-mini-2024-07-18,1277,526,0.0005071499999999999,simple:round3
solver,gpt-4o-mini-2024-07-18,1214,283,0.0003519,simple:round3
solver,gpt-4o-mini-2024-07-18,1235,4,0.00018765,simple:round3
solver,gpt-4o-mini-2024-07-18,1217,4,0.00018495,simple:round3
solver,gpt-4o-mini-2024-07-18,1228,4,0.00018659999999999998,simple:round3
solver,gpt-4o-mini-2024-07-18,1200,4,0.00018240000000000002,simple:round3
solver,gpt-4o-mini-2024-07-18,1209,4,0.00018375,simple:round3
solver,gpt-4o-mini-2024-07-18,1263,439,0.00045285,simple:round3
solver,gpt-4o-mini-2024-07-18,1230,1001,0.0007851000000000001,simple:round3
solver,gpt-4o-mini-2024-07-18,1236,600,0.0005454,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1244,1024,0.000801,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1270,1068,0.0008313,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1259,389,0.00042225,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1235,4,0.00018765,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1269,4,0.00019275,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1213,4,0.00018434999999999998,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1266,536,0.0005115,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1314,487,0.0004892999999999999,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1249,4,0.00018975,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1227,346,0.00039164999999999995,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1251,4,0.00019005,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1245,676,0.00059235,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1233,462,0.00046215,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1239,316,0.00037545,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1196,448,0.00044820000000000005,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1204,4,0.000183,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1187,4,0.00018045,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1197,402,0.00042075,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1209,4,0.00018375,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1226,4,0.0001863,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1297,868,0.0007153499999999999,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1202,4,0.0001827,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1238,4,0.0001881,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1326,463,0.00047670000000000004,simple:round3-val
solver,gpt-4o-mini-2024-07-18,1015,4,0.00015465000000000002,eval
solver,gpt-4o-mini-2024-07-18,1039,215,0.00028485,eval
solver,gpt-4o-mini-2024-07-18,1096,389,0.00039779999999999997,eval
solver,gpt-4o-mini-2024-07-18,1006,4,0.0001533,eval
solver,gpt-4o-mini-2024-07-18,1039,621,0.00052845,eval
solver,gpt-4o-mini-2024-07-18,1060,693,0.0005748,eval
solver,gpt-4o-mini-2024-07-18,1082,461,0.0004389,eval
solver,gpt-4o-mini-2024-07-18,1006,4,0.0001533,eval
solver,gpt-4o-mini-2024-07-18,1050,669,0.0005589,eval
solver,gpt-4o-mini-2024-07-18,1035,4,0.00015765,eval
solver,gpt-4o-mini-2024-07-18,1027,4,0.00015644999999999998,eval
solver,gpt-4o-mini-2024-07-18,1026,369,0.0003753,eval
solver,gpt-4o-mini-2024-07-18,1023,4,0.00015585,eval
solver,gpt-4o-mini-2024-07-18,1053,4,0.00016035,eval
solver,gpt-4o-mini-2024-07-18,1054,722,0.0005913,eval
solver,gpt-4o-mini-2024-07-18,1049,4,0.00015975,eval
solver,gpt-4o-mini-2024-07-18,1058,524,0.00047309999999999995,eval
solver,gpt-4o-mini-2024-07-18,1035,393,0.00039104999999999994,eval
solver,gpt-4o-mini-2024-07-18,1067,4,0.00016245,eval
solver,gpt-4o-mini-2024-07-18,1046,211,0.0002835,eval
solver,gpt-4o-mini-2024-07-18,1041,371,0.00037875,eval
solver,gpt-4o-mini-2024-07-18,1015,424,0.00040665,eval
solver,gpt-4o-mini-2024-07-18,1000,627,0.0005262,eval
solver,gpt-4o-mini-2024-07-18,1015,4,0.00015465000000000002,eval
solver,gpt-4o-mini-2024-07-18,1046,279,0.0003243,eval
solver,gpt-4o-mini-2024-07-18,1008,398,0.00039,eval
solver,gpt-4o-mini-2024-07-18,1016,249,0.0003018,eval
solver,gpt-4o-mini-2024-07-18,1026,303,0.0003357,eval
solver,gpt-4o-mini-2024-07-18,1021,474,0.00043754999999999993,eval
solver,gpt-4o-mini-2024-07-18,1041,4,0.00015855,eval
solver,gpt-4o-mini-2024-07-18,1081,278,0.00032895,eval
solver,gpt-4o-mini-2024-07-18,1017,447,0.00042075,eval
solver,gpt-4o-mini-2024-07-18,1024,339,0.000357,eval
solver,gpt-4o-mini-2024-07-18,1057,639,0.0005419499999999999,eval
solver,gpt-4o-mini-2024-07-18,1032,519,0.00046619999999999995,eval
solver,gpt-4o-mini-2024-07-18,1072,4,0.00016319999999999998,eval
solver,gpt-4o-mini-2024-07-18,1049,342,0.00036254999999999995,eval
solver,gpt-4o-mini-2024-07-18,1061,241,0.00030375,eval
solver,gpt-4o-mini-2024-07-18,1088,668,0.000564,eval
solver,gpt-4o-mini-2024-07-18,1087,691,0.00057765,eval
solver,gpt-4o-mini-2024-07-18,1028,4,0.00015659999999999998,eval
solver,gpt-4o-mini-2024-07-18,1045,4,0.00015915,eval
solver,gpt-4o-mini-2024-07-18,1075,416,0.00041085000000000004,eval
solver,gpt-4o-mini-2024-07-18,1000,368,0.00037079999999999996,eval
solver,gpt-4o-mini-2024-07-18,1022,4,0.0001557,eval
solver,gpt-4o-mini-2024-07-18,1051,4,0.00016005000000000001,eval
solver,gpt-4o-mini-2024-07-18,1017,4,0.00015495,eval
solver,gpt-4o-mini-2024-07-18,1028,328,0.000351,eval
solver,gpt-4o-mini-2024-07-18,1017,4,0.00015495,eval
solver,gpt-4o-mini-2024-07-18,1039,4,0.00015825,eval
solver,gpt-4o-mini-2024-07-18,1096,208,0.0002892,eval
solver,gpt-4o-mini-2024-07-18,1000,4,0.00015240000000000002,eval
solver,gpt-4o-mini-2024-07-18,1106,591,0.0005205,eval
solver,gpt-4o-mini-2024-07-18,1022,163,0.0002511,eval
solver,gpt-4o-mini-2024-07-18,1048,2048,0.001386,eval
solver,gpt-4o-mini-2024-07-18,1036,796,0.000633,eval
solver,gpt-4o-mini-2024-07-18,1051,4,0.00016005000000000001,eval
solver,gpt-4o-mini-2024-07-18,1004,4,0.000153,eval
solver,gpt-4o-mini-2024-07-18,994,292,0.00032429999999999997,eval
solver,gpt-4o-mini-2024-07-18,1027,445,0.00042104999999999996,eval
solver,gpt-4o-mini-2024-07-18,1080,4,0.0001644,eval
solver,gpt-4o-mini-2024-07-18,1062,4,0.0001617,eval
solver,gpt-4o-mini-2024-07-18,1022,399,0.00039269999999999995,eval
solver,gpt-4o-mini-2024-07-18,1034,727,0.0005913,eval
solver,gpt-4o-mini-2024-07-18,1014,307,0.00033629999999999993,eval
solver,gpt-4o-mini-2024-07-18,1002,503,0.00045210000000000004,eval
