role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4o-mini-2024-07-18,1160,16,0.0001836,round-eval
external,gpt-4.1-2025-04-14,53,51,0.000514,round-eval
judge,gpt-5-2025-08-07,237,272,0.00301625,round-eval:judge
solver,gpt-4o-mini-2024-07-18,212,66,7.14e-05,round-eval
external,gpt-4.1-2025-04-14,1210,671,0.007788,round-eval
solver,gpt-4o-mini-2024-07-18,1445,254,0.00036915,round-eval
judge,gpt-5-2025-08-07,2971,1296,0.01667375,round-eval:judge
judge,gpt-5-2025-08-07,576,385,0.00457,round-eval:judge
external,gpt-4.1-2025-04-14,291,390,0.003702,round-eval
solver,gpt-4o-mini-2024-07-18,1177,45,0.00020355,round-eval
solver,gpt-4o-mini-2024-07-18,1176,36,0.000198,round-eval
solver,gpt-4o-mini-2024-07-18,10177,629,0.0019039499999999997,round-eval
solver,gpt-4o-mini-2024-07-18,1073,325,0.00035595,round-eval
external,gpt-4.1-2025-04-14,82,313,0.002668,round-eval
external,gpt-4.1-2025-04-14,73,293,0.00249,round-eval
solver,gpt-4o-mini-2024-07-18,519,268,0.00023864999999999997,round-eval
solver,gpt-4o-mini-2024-07-18,490,281,0.0002421,round-eval
judge,gpt-5-2025-08-07,919,656,0.00770875,round-eval:judge
judge,gpt-5-2025-08-07,678,208,0.0029275,round-eval:judge
solver,gpt-4o-mini-2024-07-18,1173,37,0.00019814999999999996,round-eval
solver,gpt-4o-mini-2024-07-18,1315,171,0.00029985,round-eval
judge,gpt-5-2025-08-07,8952,1211,0.0233,round-eval:judge
solver,gpt-4o-mini-2024-07-18,1181,35,0.00019815000000000002,round-eval
judge,gpt-5-2025-08-07,843,464,0.00569375,round-eval:judge
solver,gpt-4o-mini-2024-07-18,1160,18,0.00018480000000000002,round-eval
external,gpt-4.1-2025-04-14,72,60,0.000624,round-eval
solver,gpt-4o-mini-2024-07-18,260,30,5.7e-05,round-eval
external,gpt-4.1-2025-04-14,55,63,0.000614,round-eval
solver,gpt-4o-mini-2024-07-18,225,45,6.075e-05,round-eval
external,gpt-4.1-2025-04-14,208,649,0.005608,round-eval
judge,gpt-5-2025-08-07,272,208,0.00242,round-eval:judge
judge,gpt-5-2025-08-07,251,400,0.00431375,round-eval:judge
external,gpt-4.1-2025-04-14,74,1206,0.009796,round-eval
solver,gpt-4o-mini-2024-07-18,1159,19,0.00018525,round-eval
solver,gpt-4o-mini-2024-07-18,1119,534,0.00048825,round-eval
external,gpt-4.1-2025-04-14,56,49,0.000504,round-eval
solver,gpt-4o-mini-2024-07-18,1401,233,0.00034994999999999997,round-eval
solver,gpt-4o-mini-2024-07-18,212,53,6.36e-05,round-eval
external,gpt-4.1-2025-04-14,270,151,0.001748,round-eval
judge,gpt-5-2025-08-07,997,183,0.00307625,round-eval:judge
solver,gpt-4o-mini-2024-07-18,1167,18,0.00018585,round-eval
external,gpt-4.1-2025-04-14,55,64,0.000622,round-eval
solver,gpt-4o-mini-2024-07-18,769,253,0.00026714999999999996,round-eval
solver,gpt-4o-mini-2024-07-18,233,66,7.455e-05,round-eval
solver,gpt-4o-mini-2024-07-18,1401,1196,0.00092775,round-eval
judge,gpt-5-2025-08-07,264,493,0.00526,round-eval:judge
solver,gpt-4o-mini-2024-07-18,1290,122,0.0002667,round-eval
judge,gpt-5-2025-08-07,1000,528,0.00653,round-eval:judge
judge,gpt-5-2025-08-07,279,345,0.00379875,round-eval:judge
solver,gpt-4o-mini-2024-07-18,1193,33,0.00019875,round-eval
external,gpt-4.1-2025-04-14,159,159,0.00159,round-eval
solver,gpt-4o-mini-2024-07-18,1393,264,0.00036735,round-eval
external,gpt-4.1-2025-04-14,70,28,0.000364,round-eval
solver,gpt-4o-mini-2024-07-18,239,47,6.405e-05,round-eval
solver,gpt-4o-mini-2024-07-18,555,139,0.00016664999999999998,round-eval
external,gpt-4.1-2025-04-14,301,538,0.004906,round-eval
judge,gpt-5-2025-08-07,594,464,0.0053825,round-eval:judge
judge,gpt-5-2025-08-07,450,656,0.0071225,round-eval:judge
solver,gpt-4o-mini-2024-07-18,1179,524,0.00049125,round-eval
judge,gpt-5-2025-08-07,2072,1270,0.01529,round-eval:judge
solver,gpt-4o-mini,0,0,0.0,round-eval
solver,gpt-4o-mini,0,0,0.0,round-eval
solver,gpt-4o-mini-2024-07-18,1218,88,0.0002355,round-eval
solver,gpt-4o-mini-2024-07-18,1282,164,0.00029069999999999996,round-eval
solver,gpt-4o-mini-2024-07-18,1419,250,0.00036285,round-eval
external,gpt-4.1-2025-04-14,125,139,0.001362,round-eval
external,gpt-4.1-2025-04-14,201,223,0.002186,round-eval
judge,gpt-5-2025-08-07,1167,529,0.00674875,round-eval:judge
solver,gpt-4o-mini-2024-07-18,430,102,0.0001257,round-eval
external,gpt-4.1-2025-04-14,287,288,0.002878,round-eval
solver,gpt-4o-mini-2024-07-18,653,182,0.00020715,round-eval
solver,gpt-4o-mini-2024-07-18,1290,161,0.0002901,round-eval
solver,gpt-4o-mini-2024-07-18,943,266,0.00030104999999999997,round-eval
external,gpt-4.1-2025-04-14,198,266,0.002524,round-eval
judge,gpt-5-2025-08-07,616,336,0.00413,round-eval:judge
judge,gpt-5-2025-08-07,425,656,0.00709125,round-eval:judge
solver,gpt-4o-mini-2024-07-18,702,173,0.0002091,round-eval
judge,gpt-5-2025-08-07,971,528,0.00649375,round-eval:judge
judge,gpt-5-2025-08-07,649,461,0.00542125,round-eval:judge
