role,model,prompt_tokens,completion_tokens,cost_usd,purpose
external,gpt-4.1-2025-04-14,50,177,0.001516,eval
judge,gpt-5-2025-08-07,282,464,0.0049925,eval:judge
solver,gpt-4o-mini-2024-07-18,140,19,3.24e-05,eval
solver,gpt-4o-mini-2024-07-18,334,136,0.00013169999999999998,eval
solver,gpt-4o-mini-2024-07-18,382,159,0.0001527,eval
external,gpt-4.1-2025-04-14,56,97,0.000888,eval
solver,gpt-4o-mini-2024-07-18,260,88,9.18e-05,eval
external,gpt-4.1-2025-04-14,196,118,0.001336,eval
judge,gpt-5-2025-08-07,363,431,0.00476375,eval:judge
solver,gpt-4o-mini-2024-07-18,148,18,3.3e-05,eval
judge,gpt-5-2025-08-07,1646,656,0.0086175,eval:judge
solver,gpt-4o-mini-2024-07-18,662,251,0.0002499,eval
solver,gpt-4o-mini-2024-07-18,271,116,0.00011025,eval
judge,gpt-5-2025-08-07,299,336,0.00373375,eval:judge
external,gpt-4.1-2025-04-14,55,192,0.001646,eval
solver,gpt-4o-mini-2024-07-18,374,268,0.0002169,eval
external,gpt-4.1-2025-04-14,153,193,0.00185,eval
solver,gpt-4o-mini-2024-07-18,361,210,0.00018015000000000001,eval
judge,gpt-5-2025-08-07,998,656,0.0078075,eval:judge
solver,gpt-4o-mini-2024-07-18,583,170,0.00018945,eval
solver,gpt-4o-mini-2024-07-18,174,48,5.489999999999999e-05,eval
external,gpt-4.1-2025-04-14,85,43,0.000514,eval
solver,gpt-4o-mini-2024-07-18,271,44,6.705e-05,eval
judge,gpt-5-2025-08-07,423,485,0.00537875,eval:judge
external,gpt-4.1-2025-04-14,305,615,0.00553,eval
solver,gpt-4o-mini,0,0,0.0,eval
judge,gpt-5-2025-08-07,625,464,0.00542125,eval:judge
solver,gpt-4o-mini-2024-07-18,199,79,7.725e-05,eval
solver,gpt-4o-mini,0,0,0.0,eval
solver,gpt-4o-mini-2024-07-18,1260,291,0.0003636,eval
solver,gpt-4o-mini-2024-07-18,263,105,0.00010244999999999998,eval
external,gpt-4.1-2025-04-14,116,132,0.001288,eval
solver,gpt-4o-mini-2024-07-18,414,91,0.00011669999999999999,eval
external,gpt-4.1-2025-04-14,142,228,0.002108,eval
judge,gpt-5-2025-08-07,447,912,0.00967875,eval:judge
solver,gpt-4o-mini-2024-07-18,599,200,0.00020985,eval
solver,gpt-4o-mini-2024-07-18,400,189,0.00017339999999999999,eval
judge,gpt-5-2025-08-07,414,585,0.0063675,eval:judge
solver,gpt-4o-mini-2024-07-18,271,167,0.00014084999999999998,eval
external,gpt-4.1-2025-04-14,226,247,0.002428,eval
judge,gpt-5-2025-08-07,634,592,0.0067125,eval:judge
solver,gpt-4o-mini-2024-07-18,841,202,0.00024734999999999997,eval
external,gpt-4.1-2025-04-14,204,280,0.002648,eval
solver,gpt-4o-mini-2024-07-18,723,176,0.00021405,eval
judge,gpt-5-2025-08-07,907,464,0.00577375,eval:judge
judge,gpt-5-2025-08-07,934,2048,0.0216475,eval:judge
judge,gpt-5-2025-08-07,652,567,0.006485,eval:judge
solver,gpt-4o-mini-2024-07-18,1467,53,0.00025184999999999997,reflect:baseline
solver,gpt-4o-mini-2024-07-18,178,36,4.8299999999999995e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,206,65,6.99e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,243,171,0.00013905,reflect:baseline
external,gpt-4.1-2025-04-14,73,41,0.000474,reflect:baseline
solver,gpt-4o-mini-2024-07-18,260,51,6.96e-05,reflect:baseline
external,gpt-4.1-2025-04-14,102,336,0.002892,reflect:baseline
external,gpt-4.1-2025-04-14,208,216,0.002144,reflect:baseline
solver,gpt-4o-mini-2024-07-18,634,177,0.00020130000000000001,reflect:baseline
solver,gpt-4o-mini-2024-07-18,611,289,0.00026505,reflect:baseline
external,gpt-4.1-2025-04-14,90,1244,0.010132,reflect:baseline
judge,gpt-5-2025-08-07,300,528,0.005655,reflect:baseline:judge
judge,gpt-5-2025-08-07,648,656,0.00737,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,198,56,6.33e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,2246,512,0.0006440999999999999,reflect:baseline
judge,gpt-5-2025-08-07,1218,720,0.0087225,reflect:baseline:judge
external,gpt-4.1-2025-04-14,93,104,0.001018,reflect:baseline
solver,gpt-4o-mini-2024-07-18,2767,1164,0.00111345,reflect:baseline
solver,gpt-4o-mini-2024-07-18,362,102,0.0001155,reflect:baseline
solver,gpt-4o-mini-2024-07-18,411,254,0.00021405,reflect:baseline
external,gpt-4.1-2025-04-14,291,242,0.002518,reflect:baseline
external,gpt-4.1-2025-04-14,549,702,0.006714,reflect:baseline
solver,gpt-4o-mini-2024-07-18,910,251,0.00028710000000000004,reflect:baseline
judge,gpt-5-2025-08-07,405,272,0.00322625,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,338,152,0.0001419,reflect:baseline
judge,gpt-5-2025-08-07,3831,833,0.01311875,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,175,95,8.325e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,3463,677,0.0009256499999999999,reflect:baseline
external,gpt-4.1-2025-04-14,189,213,0.002082,reflect:baseline
solver,gpt-4o-mini-2024-07-18,706,227,0.00024209999999999998,reflect:baseline
external,gpt-4.1-2025-04-14,132,134,0.001336,reflect:baseline
solver,gpt-4o-mini-2024-07-18,408,102,0.0001224,reflect:baseline
judge,gpt-5-2025-08-07,919,1829,0.01943875,reflect:baseline:judge
judge,gpt-5-2025-08-07,505,400,0.00463125,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,161,63,6.195e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,336,27,6.659999999999999e-05,reflect:baseline
judge,gpt-5-2025-08-07,954,833,0.0095225,reflect:baseline:judge
judge,gpt-5-2025-08-07,3283,1360,0.01770375,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,263,65,7.844999999999998e-05,reflect:baseline
external,gpt-4.1-2025-04-14,64,122,0.001104,reflect:baseline
solver,gpt-4o-mini-2024-07-18,488,88,0.000126,reflect:baseline
solver,gpt-4o-mini-2024-07-18,767,547,0.00044325,reflect:baseline
external,gpt-4.1-2025-04-14,102,516,0.004332,reflect:baseline
judge,gpt-5-2025-08-07,527,305,0.00370875,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,687,47,0.00013125,reflect:baseline
external,gpt-4.1-2025-04-14,584,454,0.0048,reflect:baseline
external,gpt-4.1-2025-04-14,100,823,0.006784,reflect:baseline
solver,gpt-4o-mini-2024-07-18,848,511,0.0004338,reflect:baseline
external,gpt-4.1-2025-04-14,84,524,0.00436,reflect:baseline
solver,gpt-4o-mini-2024-07-18,1771,552,0.0005968499999999999,reflect:baseline
solver,gpt-4o-mini-2024-07-18,1050,763,0.0006152999999999999,reflect:baseline
solver,gpt-4o-mini-2024-07-18,1261,547,0.00051735,reflect:baseline
judge,gpt-5-2025-08-07,1159,922,0.01066875,reflect:baseline:judge
judge,gpt-5-2025-08-07,1669,528,0.00736625,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,313,135,0.00012795,reflect:baseline
solver,gpt-4o-mini-2024-07-18,186,70,6.99e-05,reflect:baseline
judge,gpt-5-2025-08-07,2033,1047,0.01301125,reflect:baseline:judge
external,gpt-4.1-2025-04-14,107,69,0.000766,reflect:baseline
solver,gpt-4o-mini-2024-07-18,698,123,0.0001785,reflect:baseline
solver,gpt-4o-mini-2024-07-18,330,73,9.329999999999999e-05,reflect:baseline
judge,gpt-5-2025-08-07,2003,853,0.01103375,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,145,20,3.375e-05,reflect:baseline
external,gpt-4.1-2025-04-14,160,398,0.003504,reflect:baseline
external,gpt-4.1-2025-04-14,172,646,0.005512,reflect:baseline
external,gpt-4.1-2025-04-14,57,114,0.001026,reflect:baseline
judge,gpt-5-2025-08-07,348,791,0.008345,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,283,40,6.644999999999999e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,237,69,7.694999999999999e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,1223,398,0.00042225,reflect:baseline
judge,gpt-5-2025-08-07,182,263,0.0028575,reflect:baseline:judge
external,gpt-4.1-2025-04-14,106,187,0.001708,reflect:baseline
solver,gpt-4o-mini-2024-07-18,151,26,3.825e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,1098,659,0.0005600999999999999,reflect:baseline
solver,gpt-4o-mini-2024-07-18,497,158,0.00016935,reflect:baseline
external,gpt-4.1-2025-04-14,63,157,0.001382,reflect:baseline
solver,gpt-4o-mini-2024-07-18,338,158,0.0001455,reflect:baseline
judge,gpt-5-2025-08-07,482,709,0.0076925,reflect:baseline:judge
judge,gpt-5-2025-08-07,1549,849,0.01042625,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,402,46,8.79e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,168,39,4.8599999999999995e-05,reflect:baseline
judge,gpt-5-2025-08-07,800,400,0.005,reflect:baseline:judge
judge,gpt-5-2025-08-07,1437,1252,0.01431625,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,157,32,4.275e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,158,39,4.709999999999999e-05,reflect:baseline
external,gpt-4.1-2025-04-14,76,193,0.001696,reflect:baseline
external,gpt-4.1-2025-04-14,69,32,0.000394,reflect:baseline
solver,gpt-4o-mini-2024-07-18,224,30,5.16e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,403,171,0.00016304999999999998,reflect:baseline
external,gpt-4.1-2025-04-14,76,706,0.0058,reflect:baseline
judge,gpt-5-2025-08-07,200,336,0.00361,reflect:baseline:judge
external,gpt-4.1-2025-04-14,83,825,0.006766,reflect:baseline
judge,gpt-5-2025-08-07,394,412,0.0046125,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,283,131,0.00012104999999999999,reflect:baseline
solver,gpt-4o-mini-2024-07-18,907,678,0.00054285,reflect:baseline
external,gpt-4.1-2025-04-14,168,180,0.001776,reflect:baseline
solver,gpt-4o-mini-2024-07-18,477,294,0.00024795,reflect:baseline
solver,gpt-4o-mini-2024-07-18,598,151,0.00018030000000000002,reflect:baseline
solver,gpt-4o-mini-2024-07-18,1277,614,0.0005599499999999999,reflect:baseline
external,gpt-4.1-2025-04-14,331,423,0.004046,reflect:baseline
solver,gpt-4o-mini-2024-07-18,1197,373,0.00040334999999999997,reflect:baseline
judge,gpt-5-2025-08-07,708,592,0.006805,reflect:baseline:judge
solver,gpt-4o-mini,0,0,0.0,reflect:baseline
solver,gpt-4o-mini-2024-07-18,290,44,6.99e-05,reflect:baseline
external,gpt-4.1-2025-04-14,81,133,0.001226,reflect:baseline
judge,gpt-5-2025-08-07,2281,1443,0.01728125,reflect:baseline:judge
judge,gpt-5-2025-08-07,1317,1232,0.01396625,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,471,173,0.00017444999999999998,reflect:baseline
solver,gpt-4o-mini-2024-07-18,208,78,7.8e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,179,49,5.625e-05,reflect:baseline
external,gpt-4.1-2025-04-14,115,128,0.001254,reflect:baseline
external,gpt-4.1-2025-04-14,86,83,0.000836,reflect:baseline
solver,gpt-4o-mini-2024-07-18,314,68,8.790000000000001e-05,reflect:baseline
solver,gpt-4o-mini-2024-07-18,417,96,0.00012014999999999999,reflect:baseline
judge,gpt-5-2025-08-07,575,656,0.00727875,reflect:baseline:judge
judge,gpt-5-2025-08-07,1163,1744,0.01889375,reflect:baseline:judge
judge,gpt-5-2025-08-07,256,396,0.00428,reflect:baseline:judge
judge,gpt-5-2025-08-07,441,997,0.01052125,reflect:baseline:judge
solver,gpt-4o-mini-2024-07-18,158,26,3.93e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,187,37,5.025e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,319,180,0.00015585,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,398,171,0.0001623,reflect:baseline-val
external,gpt-4.1-2025-04-14,74,62,0.000644,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,290,57,7.769999999999999e-05,reflect:baseline-val
external,gpt-4.1-2025-04-14,63,382,0.003182,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,570,284,0.0002559,reflect:baseline-val
external,gpt-4.1-2025-04-14,208,1034,0.008688,reflect:baseline-val
judge,gpt-5-2025-08-07,522,389,0.0045425,reflect:baseline-val:judge
external,gpt-4.1-2025-04-14,217,988,0.008338,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,160,37,4.6200000000000005e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,1606,1060,0.0008769,reflect:baseline-val
external,gpt-4.1-2025-04-14,74,368,0.003092,reflect:baseline-val
judge,gpt-5-2025-08-07,511,848,0.00911875,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,569,355,0.00029835,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,430,237,0.00020669999999999998,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,1490,988,0.0008163,reflect:baseline-val
external,gpt-4.1-2025-04-14,274,806,0.006996,reflect:baseline-val
judge,gpt-5-2025-08-07,798,656,0.0075575,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,1476,268,0.00038219999999999997,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,283,145,0.00012944999999999998,reflect:baseline-val
judge,gpt-5-2025-08-07,2077,1641,0.01900625,reflect:baseline-val:judge
external,gpt-4.1-2025-04-14,182,148,0.001548,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,147,30,4.005e-05,reflect:baseline-val
judge,gpt-5-2025-08-07,2238,1299,0.0157875,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,582,144,0.0001737,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,163,26,4.005e-05,reflect:baseline-val
external,gpt-4.1-2025-04-14,63,62,0.000622,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,255,27,5.445e-05,reflect:baseline-val
judge,gpt-5-2025-08-07,537,592,0.00659125,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,138,14,2.9100000000000003e-05,reflect:baseline-val
external,gpt-4.1-2025-04-14,51,71,0.00067,reflect:baseline-val
judge,gpt-5-2025-08-07,793,2048,0.02147125,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,226,120,0.0001059,reflect:baseline-val
judge,gpt-5-2025-08-07,213,592,0.00618625,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,160,34,4.44e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,170,42,5.0700000000000006e-05,reflect:baseline-val
judge,gpt-5-2025-08-07,302,284,0.0032175,reflect:baseline-val:judge
external,gpt-4.1-2025-04-14,79,97,0.000934,reflect:baseline-val
external,gpt-4.1-2025-04-14,71,205,0.001782,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,466,173,0.0001737,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,313,90,0.00010094999999999999,reflect:baseline-val
external,gpt-4.1-2025-04-14,67,1317,0.01067,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,402,188,0.0001731,reflect:baseline-val
judge,gpt-5-2025-08-07,264,400,0.00433,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,319,104,0.00011025,reflect:baseline-val
judge,gpt-5-2025-08-07,388,564,0.006125,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,343,175,0.00015644999999999998,reflect:baseline-val
external,gpt-4.1,0,0,0.0,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,1497,1208,0.00094935,reflect:baseline-val
external,gpt-4.1-2025-04-14,210,1266,0.010548,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,427,271,0.00022664999999999998,reflect:baseline-val
external,gpt-4.1-2025-04-14,212,241,0.002352,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,762,249,0.0002637,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,1909,1224,0.00102075,reflect:baseline-val
judge,gpt-5-2025-08-07,2030,1478,0.0173175,reflect:baseline-val:judge
judge,gpt-5-2025-08-07,664,1168,0.01251,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,176,50,5.6399999999999995e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,139,32,4.005e-05,reflect:baseline-val
external,gpt-4.1-2025-04-14,69,188,0.001642,reflect:baseline-val
judge,gpt-5-2025-08-07,792,1040,0.01139,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,317,59,8.294999999999998e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,363,197,0.00017264999999999997,reflect:baseline-val
judge,gpt-5-2025-08-07,482,336,0.0039625,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,162,32,4.35e-05,reflect:baseline-val
external,gpt-4.1-2025-04-14,96,689,0.005704,reflect:baseline-val
external,gpt-4.1-2025-04-14,69,192,0.001674,reflect:baseline-val
external,gpt-4.1-2025-04-14,87,1290,0.010494,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,390,192,0.0001737,reflect:baseline-val
judge,gpt-5-2025-08-07,2522,2048,0.0236325,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,1069,610,0.00052635,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,266,73,8.369999999999999e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,1520,1276,0.0009936,reflect:baseline-val
judge,gpt-5-2025-08-07,434,1338,0.0139225,reflect:baseline-val:judge
judge,gpt-5-2025-08-07,1429,1763,0.01941625,reflect:baseline-val:judge
external,gpt-4.1-2025-04-14,110,1082,0.008876,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,188,35,4.92e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,199,88,8.264999999999999e-05,reflect:baseline-val
external,gpt-4.1-2025-04-14,72,79,0.000776,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,306,61,8.25e-05,reflect:baseline-val
external,gpt-4.1-2025-04-14,125,133,0.001314,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,423,89,0.00011685,reflect:baseline-val
judge,gpt-5-2025-08-07,298,572,0.0060925,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,1425,1065,0.00085275,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,230,94,9.09e-05,reflect:baseline-val
judge,gpt-5-2025-08-07,2336,1800,0.02092,reflect:baseline-val:judge
judge,gpt-5-2025-08-07,468,790,0.008485,reflect:baseline-val:judge
external,gpt-4.1-2025-04-14,131,91,0.00099,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,170,37,4.77e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,294,156,0.00013769999999999999,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,418,95,0.00011969999999999998,reflect:baseline-val
external,gpt-4.1-2025-04-14,74,178,0.001572,reflect:baseline-val
external,gpt-4.1-2025-04-14,193,288,0.00269,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,388,212,0.00018539999999999998,reflect:baseline-val
judge,gpt-5-2025-08-07,1796,1054,0.012785,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,741,271,0.00027375,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,330,128,0.0001263,reflect:baseline-val
judge,gpt-5-2025-08-07,477,848,0.00907625,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,359,124,0.00012825,reflect:baseline-val
judge,gpt-5-2025-08-07,751,592,0.00685875,reflect:baseline-val:judge
solver,gpt-4o-mini-2024-07-18,171,43,5.1450000000000004e-05,reflect:baseline-val
judge,gpt-5-2025-08-07,564,528,0.005985,reflect:baseline-val:judge
external,gpt-4.1-2025-04-14,165,536,0.004618,reflect:baseline-val
external,gpt-4.1-2025-04-14,80,96,0.000928,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,337,125,0.00012555,reflect:baseline-val
external,gpt-4.1-2025-04-14,162,238,0.002228,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,314,84,9.75e-05,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,703,211,0.00023205,reflect:baseline-val
solver,gpt-4o-mini-2024-07-18,997,543,0.00047535000000000003,reflect:baseline-val
external,gpt-4.1-2025-04-14,161,729,0.006154,reflect:baseline-val
