role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4.1-2025-04-14,152,3784,0.030576,reflect:baseline
solver,gpt-4.1-2025-04-14,194,2026,0.016596,reflect:baseline
solver,gpt-4.1-2025-04-14,180,3592,0.029096,reflect:baseline
solver,gpt-4.1-2025-04-14,168,4096,0.033104,reflect:baseline
solver,gpt-4.1-2025-04-14,226,3014,0.024564,reflect:baseline
solver,gpt-4.1-2025-04-14,181,2665,0.021682,reflect:baseline
solver,gpt-4.1-2025-04-14,207,4096,0.033182,reflect:baseline
solver,gpt-4.1-2025-04-14,176,1706,0.014,reflect:baseline
solver,gpt-4.1-2025-04-14,228,2498,0.02044,reflect:baseline
solver,gpt-4.1-2025-04-14,230,1527,0.012676,reflect:baseline
solver,gpt-4.1-2025-04-14,196,658,0.005656,reflect:baseline
solver,gpt-4.1-2025-04-14,198,1016,0.008524,reflect:baseline
solver,gpt-4.1-2025-04-14,163,1818,0.01487,reflect:baseline
solver,gpt-4.1-2025-04-14,182,4096,0.033132,reflect:baseline
solver,gpt-4.1-2025-04-14,200,3777,0.030616,reflect:baseline
solver,gpt-4.1-2025-04-14,323,4096,0.033414,reflect:baseline
solver,gpt-4.1-2025-04-14,196,4096,0.03316,reflect:baseline
solver,gpt-4.1-2025-04-14,182,4096,0.033132,reflect:baseline
