role,model,prompt_tokens,completion_tokens,cost_usd,purpose
solver,gpt-4.1-2025-04-14,174,2340,0.019068,reflect:baseline-val
solver,gpt-4.1-2025-04-14,249,4096,0.033266,reflect:baseline-val
solver,gpt-4.1-2025-04-14,159,1533,0.012582,reflect:baseline-val
solver,gpt-4.1-2025-04-14,156,4096,0.03308,reflect:baseline-val
solver,gpt-4.1-2025-04-14,148,3380,0.027336,reflect:baseline-val
solver,gpt-4.1-2025-04-14,230,4096,0.033228,reflect:baseline-val
solver,gpt-4.1-2025-04-14,196,3806,0.03084,reflect:baseline-val
solver,gpt-4.1-2025-04-14,198,1140,0.009516,reflect:baseline-val
solver,gpt-4.1-2025-04-14,161,4096,0.03309,reflect:baseline-val
solver,gpt-4.1-2025-04-14,156,1704,0.013944,reflect:baseline-val
solver,gpt-4.1-2025-04-14,156,669,0.005664,reflect:baseline-val
solver,gpt-4.1-2025-04-14,182,2638,0.021468,reflect:baseline-val
solver,gpt-4.1-2025-04-14,170,2757,0.022396,reflect:baseline-val
solver,gpt-4.1-2025-04-14,161,747,0.006298,reflect:baseline-val
solver,gpt-4.1-2025-04-14,196,4096,0.03316,reflect:baseline-val
solver,gpt-4.1-2025-04-14,149,2005,0.016338,reflect:baseline-val
solver,gpt-4.1-2025-04-14,203,4096,0.033174,reflect:baseline-val
solver,gpt-4.1-2025-04-14,222,687,0.00594,reflect:baseline-val
solver,gpt-4.1-2025-04-14,163,4096,0.033094,reflect:baseline-val
solver,gpt-4.1-2025-04-14,156,4096,0.03308,reflect:baseline-val
solver,gpt-4.1-2025-04-14,171,488,0.004246,reflect:baseline-val
solver,gpt-4.1-2025-04-14,212,4096,0.033192,reflect:baseline-val
solver,gpt-4.1-2025-04-14,241,1551,0.01289,reflect:baseline-val
solver,gpt-4.1-2025-04-14,269,2416,0.019866,reflect:baseline-val
solver,gpt-4.1-2025-04-14,242,4096,0.033252,reflect:baseline-val
solver,gpt-4.1-2025-04-14,174,4096,0.033116,reflect:baseline-val
solver,gpt-4.1-2025-04-14,182,4096,0.033132,reflect:baseline-val
solver,gpt-4.1-2025-04-14,238,4096,0.033244,reflect:baseline-val
